,Waktu,Pipi
152,17:37.5,0.8704113018789909
153,17:37.5,0.8761904655270921
154,17:37.5,0.8818206520704861
155,17:37.5,0.8873021062029498
156,17:37.5,0.8926351891318326
157,17:37.5,0.8978203748300682
158,17:37.5,0.9028582462425871
159,17:37.5,0.907749491442164
160,17:37.5,0.9124948997311807
161,17:37.5,0.9170953576510669
162,17:37.5,0.9215518448509241
163,17:37.5,0.9258654298066168
164,17:37.6,0.930037265439957
165,17:37.6,0.9340685847156708
166,17:37.6,0.9379606962750834
167,17:37.6,0.9417149801291484
168,17:37.6,0.94533288341203
169,17:37.6,0.9488159161883645
170,17:37.6,0.9521656473023775
171,17:37.6,0.9553837002654301
172,17:37.6,0.9584717492055534
173,17:37.6,0.9614315149188827
174,17:37.6,0.9642647610340841
175,17:37.6,0.9669732902491207
176,17:37.6,0.9695589405900145
177,17:37.6,0.9720235816831838
178,17:37.6,0.974369111059368
179,17:37.6,0.9765974504788574
180,17:37.6,0.9787105422325487
181,17:37.6,0.9807103453891632
182,17:37.6,0.9825988320136453
183,17:37.7,0.9843779834199321
184,17:37.7,0.9860497865132164
185,17:37.7,0.9876162302431987
186,17:37.7,0.9890793021700387
187,17:37.7,0.9904409851456729
188,17:37.7,0.9917032541136225
189,17:37.7,0.9928680730286763
190,17:37.7,0.9939373919121413
191,17:37.7,0.9949131440816152
192,17:37.7,0.9957972435840858
193,17:37.7,0.9965915828003913
194,17:37.7,0.9972980301390217
195,17:37.7,0.9979184277578812
196,17:37.7,0.9984545893020069
197,17:37.7,0.9989082976504868
198,17:37.7,0.9992813026407176
199,17:37.7,0.9995753187481945
200,17:37.7,0.9997920227600252
201,17:37.7,0.9999330515409358
202,17:37.7,1.0
203,17:37.8,0.9999944193205604
204,17:37.8,0.999917815458236
205,17:37.8,0.9997716478852968
206,17:37.8,0.9995573285569362
207,17:37.8,0.9992762210722167
208,17:37.8,0.9989296400125491
209,17:37.8,0.9985188504787837
210,17:37.8,0.998045067878215
211,17:37.8,0.9975094579877758
212,17:37.8,0.9969131372626974
213,17:37.8,0.9962571733412647
214,17:37.8,0.9955425857233322
215,17:37.8,0.9947703466113925
216,17:37.8,0.9939413818747427
217,17:37.8,0.9930565720770277
218,17:37.8,0.9921167535345057
219,17:37.8,0.9911227194260261
220,17:37.8,0.9900752210081536
221,17:37.8,0.9889749689802451
222,17:37.8,0.9878226350166335
223,17:37.9,0.986618853460638
224,17:37.9,0.9853642231506335
225,17:37.9,0.9840593093142986
226,17:37.9,0.9827046454538386
227,17:37.9,0.9813007351816102
228,17:37.9,0.9798480540277656
229,17:37.9,0.9783470512675442
230,17:37.9,0.9767981517817662
231,17:37.9,0.9752017579257151
232,17:37.9,0.9735582513948666
233,17:37.9,0.9718679951067098
234,17:37.9,0.9701313351029814
235,17:37.9,0.9683486024265946
236,17:37.9,0.9665201149083255
237,17:37.9,0.964646178840329
238,17:37.9,0.9627270905762499
239,17:37.9,0.9607631381231877
240,17:37.9,0.9587546027694538
241,17:37.9,0.956701760762756
242,17:38.0,0.9546048850443797
243,17:38.0,0.95246424704274
244,17:38.0,0.9502801185227548
245,17:38.0,0.9480527734937889
246,17:38.0,0.94578249020496
247,17:38.0,0.9434695532661422
248,17:38.0,0.9411142558887936
249,17:38.0,0.9387169021715576
250,17:38.0,0.9362778093374615
251,17:38.0,0.9337973098768408
252,17:38.0,0.9312757535883587
253,17:38.0,0.9287135094897079
254,17:38.0,0.926110967533922
255,17:38.0,0.9234685400804732
256,17:38.0,0.9207866631293097
257,17:38.0,0.9180657973770484
258,17:38.0,0.9153064291608584
259,17:38.0,0.9125090713283958
260,17:38.0,0.9096742640471515
261,17:38.1,0.9068025755595744
262,17:38.1,0.903894602892997
263,17:38.1,0.9009509725418494
264,17:38.1,0.8979723411534356
265,17:38.1,0.8949593962517104
266,17:38.1,0.8919128570020609
267,17:38.1,0.8888334749584054
268,17:38.1,0.8857220346971504
269,17:38.1,0.8825793542707215
270,17:38.1,0.8794062854590894
271,17:38.1,0.8762037137971608
272,17:38.1,0.8729725583234175
273,17:38.1,0.8697137709882361
274,17:38.1,0.8664283357033983
275,17:38.1,0.8631172670807253
276,17:38.1,0.8597816089466064
277,17:38.1,0.8564224327058525
278,17:38.1,0.8530408355936975
279,17:38.1,0.8496379388388072
280,17:38.2,0.8462148857606645
281,17:38.2,0.8427728398267834
282,17:38.2,0.8393129827058629
283,17:38.2,0.8358365123731304
284,17:38.2,0.832344641325757
285,17:38.2,0.8288385949220234
286,17:38.2,0.82531960979249
287,17:38.2,0.8217889322501504
288,17:38.2,0.8182478166642715
289,17:38.2,0.8146975237934762
290,17:38.2,0.8111393190523472
291,17:38.2,0.8075744706549333
292,17:38.2,0.8040042475977349
293,17:38.2,0.8004299175079872
294,17:38.2,0.7968527444341076
295,17:38.2,0.7932739866536221
296,17:38.2,0.7896948945328706
297,17:38.2,0.7861167084340145
298,17:38.2,0.782540656643539
299,17:38.3,0.7789679532858549
300,17:38.3,0.7753997961983266
301,17:38.3,0.7718373647914315
302,17:38.3,0.7682818179645349
303,17:38.3,0.7647342921392767
304,17:38.3,0.7611958994050138
305,17:38.3,0.7576677257138525
306,17:38.3,0.7541508290782546
307,17:38.3,0.7506462377779246
308,17:38.3,0.7471549485970547
309,17:38.3,0.743677925080007
310,17:38.3,0.7402160957744311
311,17:38.3,0.7367703524637759
312,17:38.3,0.7333415484475505
313,17:38.3,0.7299304969516177
314,17:38.3,0.7265379697200187
315,17:38.3,0.7231646957903223
316,17:38.3,0.7198113604375332
317,17:38.3,0.71647860428756
318,17:38.4,0.7131670226193066
319,17:38.4,0.7098771648936743
320,17:38.4,0.7066095345754109
321,17:38.4,0.703364589313224
322,17:38.4,0.7001427414750018
323,17:38.4,0.6969443589429769
324,17:38.4,0.6937697660540264
325,17:38.4,0.690619244629876
326,17:38.4,0.68749303508671
327,17:38.4,0.6843913375923775
328,17:38.4,0.6813143132043692
329,17:38.4,0.6782620849371432
330,17:38.4,0.6752347387696439
331,17:38.4,0.6722323246592079
332,17:38.4,0.6692548576344406
333,17:38.4,0.6663023190045687
334,17:38.4,0.6633746576871804
335,17:38.4,0.6604717916408448
336,17:38.5,0.657593609384343
337,17:38.5,0.6547399715917216
338,17:38.5,0.6519107127821907
339,17:38.5,0.6491056431552613
340,17:38.5,0.6463245506093563
341,17:38.5,0.6435672029161652
342,17:38.5,0.6408333499655986
343,17:38.5,0.6381227260090039
344,17:38.5,0.6354350518772411
345,17:38.5,0.6327700371587428
346,17:38.5,0.6301273822881792
347,17:38.5,0.6275067804819447
348,17:38.5,0.6249079194977034
349,17:38.5,0.622330483260663
350,17:38.5,0.6197741534343657
351,17:38.5,0.6172386109962616
352,17:38.5,0.6147235378373769
353,17:38.5,0.6122286183820485
354,17:38.5,0.6097535412210084
355,17:38.6,0.6072980007532819
356,17:38.6,0.6048616988440706
357,17:38.6,0.6024443465329332
358,17:38.6,0.6000456658388468
359,17:38.6,0.5976653916667094
360,17:38.6,0.5953032737486017
361,17:38.6,0.5929590785329344
362,17:38.6,0.5906325909840984
363,17:38.6,0.5883236162961757
364,17:38.6,0.5860319815030524
365,17:38.6,0.5837575369284237
366,17:38.6,0.5815001574261505
367,17:38.6,0.5792597434135507
368,17:38.6,0.5770362217486098
369,17:38.6,0.5748295465058613
370,17:38.6,0.5726396996727109
371,17:38.6,0.5704666917624746
372,17:38.6,0.5683105623414761
373,17:38.7,0.566171380475538
374,17:38.7,0.5640492451070748
375,17:38.7,0.5619442853915741
376,17:38.7,0.5598566610461679
377,17:38.7,0.5577865627518965
378,17:38.7,0.5557342125842103
379,17:38.7,0.5536998643824903
380,17:38.7,0.5516838039805338
381,17:38.7,0.5496863492790092
382,17:38.7,0.5477078501648474
383,17:38.7,0.5457486882580636
384,17:38.7,0.5438092764532562
385,17:38.7,0.5418900582586527
386,17:38.7,0.5399915069919985
387,17:38.7,0.5381141249133141
388,17:38.7,0.5362584423363025
389,17:38.7,0.534425016703279
