,Waktu,Pipi
374,27:53.7,0.340779850288426
375,27:53.7,0.3466516057664045
376,27:53.7,0.35249462465113407
377,27:53.7,0.3583055382263784
378,27:53.7,0.3640810063517851
379,27:53.7,0.3698177229002659
380,27:53.7,0.37551242113672545
381,27:53.7,0.3811618790147666
382,27:53.7,0.3867629243554609
383,27:53.7,0.3923124398649829
384,27:53.7,0.39780736795288824
385,27:53.7,0.40324471532304806
386,27:53.7,0.4086215573136556
387,27:53.7,0.4139350419654438
388,27:53.7,0.41918239381027966
389,27:53.7,0.4243609173947476
390,27:53.7,0.4294680005699866
391,27:53.7,0.4345011175767266
392,27:53.7,0.43945783193690896
393,27:53.7,0.44433579914678933
394,27:53.7,0.44913276916245504
395,27:53.7,0.4538465886758478
396,27:53.8,0.4584752031915512
397,27:53.8,0.46301665892646626
398,27:53.8,0.4674691045616644
399,27:53.8,0.4718307928736669
400,27:53.8,0.4761000822584124
401,27:53.8,0.48027543814442275
402,27:53.8,0.48435543428933286
403,27:53.8,0.4883387539636238
404,27:53.8,0.4922241910244586
405,27:53.8,0.4960106508668557
406,27:53.8,0.499697151231558
407,27:53.8,0.5032828228613843
408,27:53.8,0.5067669100163705
409,27:53.8,0.5101487708643229
410,27:53.8,0.5134278777535598
411,27:53.8,0.5166038173575764
412,27:53.8,0.5196762906701301
413,27:53.8,0.5226451128302603
414,27:53.8,0.5255102127652818
415,27:53.8,0.5282716326485987
416,27:53.8,0.5309295271765675
417,27:53.8,0.533484162674689
418,27:53.8,0.5359359160435624
419,27:53.8,0.5382852735477195
420,27:53.8,0.5405328294447825
421,27:53.8,0.5426792844548219
422,27:53.8,0.5447254440724213
423,27:53.8,0.5466722167197492
424,27:53.9,0.5485206117326716
425,27:53.9,0.5502717371729845
426,27:53.9,0.5519267974705808
427,27:53.9,0.5534870909126278
428,27:53.9,0.5549540070034142
429,27:53.9,0.5563290237170304
430,27:53.9,0.5576137046607896
431,27:53.9,0.5588096961638837
432,27:53.9,0.5599187243014847
433,27:53.9,0.56094259185915
434,27:53.9,0.5618831752414585
435,27:53.9,0.5627424213342961
436,27:53.9,0.5635223443323356
437,27:53.9,0.564225022532347
438,27:53.9,0.5648525950778631
439,27:53.9,0.5654072586398283
440,27:53.9,0.5658912640289058
441,27:53.9,0.5663069127397607
442,27:53.9,0.5666565534236919
443,27:53.9,0.5669425782859033
444,27:53.9,0.5671674194111515
445,27:53.9,0.5673335450306294
446,27:53.9,0.567443455748154
447,27:53.9,0.567499680741172
448,27:53.9,0.5675047739428648
449,27:53.9,0.5674613102032382
450,27:53.9,0.5673718814245134
451,27:54.0,0.56723909266917
452,27:54.0,0.5670655582483864
453,27:54.0,0.566853897812195
454,27:54.0,0.5666067324696085
455,27:54.0,0.5663266809585615
456,27:54.0,0.566016355867135
457,27:54.0,0.565678359894991
458,27:54.0,0.5653152821466763
459,27:54.0,0.564929694457059
460,27:54.0,0.5645241477508004
461,27:54.0,0.5641011684366243
462,27:54.0,0.5636632548429689
463,27:54.0,0.5632128737118721
464,27:54.0,0.5627524567743272
465,27:54.0,0.562284397429487
466,27:54.0,0.5618110475434189
467,27:54.0,0.5613347143747518
468,27:54.0,0.5608576576295493
469,27:54.0,0.5603820866491288
470,27:54.0,0.5599101577423292
471,27:54.0,0.5594439716834513
472,27:54.0,0.5589855714021194
473,27:54.0,0.558536939888249
474,27:54.1,0.558099998324462
475,27:54.1,0.5576766044432864
476,27:54.1,0.5572685510953683
477,27:54.1,0.5568775650118619
478,27:54.1,0.5565053057430707
479,27:54.1,0.5561533647540483
480,27:54.1,0.5558232646664886
481,27:54.1,0.5555164586562787
482,27:54.1,0.5552343300297449
483,27:54.1,0.5549781919969012
484,27:54.1,0.5547492876455744
485,27:54.1,0.554548790109745
486,27:54.1,0.5543778029215749
487,27:54.1,0.5542373605343731
488,27:54.1,0.5541284290040824
489,27:54.1,0.5540519068260602
490,27:54.1,0.5540086259381489
491,27:54.1,0.5539993529032746
492,27:54.1,0.5540247902648218
