,Waktu,Pipi,Alis
0,19:26.0,1.0,2.200075651752541
1,19:26.0,0.997146371872187,2.2015393037166047
2,19:26.0,0.9942770569528128,2.203004426730686
3,19:26.0,0.9913921670920807,2.2044708921705727
4,19:26.0,0.9884918161985525,2.205938570637887
5,19:26.0,0.9855761202257135,2.2074073319816616
6,19:26.0,0.9826451971578617,2.2088770453202904
7,19:26.0,0.9796991669952938,2.2103475790638543
8,19:26.1,0.9767381517387858,2.2118188009368205
9,19:26.1,0.9737622753733571,2.213290578001111
10,19:26.1,0.9707716638513118,2.214762776679529
11,19:26.1,0.9677664450745502,2.216235262779541
12,19:26.1,0.9647467488761603,2.2177079015173886
13,19:26.1,0.9617127070013075,2.2191805575424803
14,19:26.1,0.9586644530874682,2.2206530949620134
15,19:26.1,0.9556021226440514,2.2221253773657628
16,19:26.1,0.9525258530314529,2.2235972678509883
17,19:26.1,0.9494357834395712,2.2250686290474424
18,19:26.1,0.9463320548657895,2.226539323142469
19,19:26.1,0.9432148100924096,2.2280092119061905
20,19:26.1,0.9400841936635271,2.2294781567167954
21,19:26.1,0.9369403518613403,2.230946018585904
22,19:26.1,0.9337834326819024,2.2324126581839936
23,19:26.1,0.9306135858103497,2.233877935865837
24,19:26.1,0.9274309625956431,2.235341711695906
25,19:26.1,0.9242357160248729,2.236803845473687
26,19:26.1,0.9210280006971633,2.238264196758867
27,19:26.1,0.9178079727972039,2.239722624896358
28,19:26.1,0.914575790068411,2.241178989041178
29,19:26.1,0.9113316117857078,2.2426331481831827
30,19:26.1,0.9080755987279161,2.2440849611716693
31,19:26.1,0.9048079131497548,2.2455342867398387
32,19:26.2,0.9015287187534544,2.246980983529094
33,19:26.2,0.8982381806600184,2.248424910113152
34,19:26.2,0.894936465380176,2.2498659250219117
35,19:26.2,0.8916237407850733,2.251303886765044
36,19:26.2,0.8883001760767448,2.2527386538552663
37,19:26.2,0.8849659417583821,2.2541700848312956
38,19:26.2,0.8816212096043969,2.255598038280465
39,19:26.2,0.8782661526302659,2.2570223728610315
40,19:26.2,0.8749009450621411,2.258442947324165
41,19:26.2,0.8715257623062228,2.2598596205356287
42,19:26.2,0.8681407809179014,2.2612722514971098
43,19:26.2,0.8647461785706972,2.2626806993671837
44,19:26.2,0.8613421340250355,2.264084823481843
45,19:26.2,0.8579288270968911,2.265484483374566
46,19:26.2,0.8545064386263364,2.266879538795874
47,19:26.2,0.8510751504460025,2.268269849732372
48,19:26.2,0.8476351453494451,2.2696552764252846
49,19:26.2,0.8441866070593916,2.2710356793885
50,19:26.2,0.8407297201958566,2.2724109194261306
51,19:26.2,0.8372646702441158,2.2737808576495806
52,19:26.2,0.8337916435225566,2.2751453554940855
53,19:26.2,0.8303108271504247,2.276504274734695
54,19:26.2,0.8268224090155056,2.2778574775016427
55,19:26.2,0.8233265777417781,2.279204826295075
56,19:26.2,0.8198235226570658,2.2805461839991192
57,19:26.3,0.8163134337606957,2.2818814138952814
58,19:26.3,0.812796501691157,2.2832103796752
59,19:26.3,0.8092729176937462,2.284532945452779
60,19:26.3,0.8057428735881773,2.285848975775718
61,19:26.3,0.802206561736158,2.2871583356364438
62,19:26.3,0.798664175008942,2.288460890482434
63,19:26.3,0.7951159067548842,2.2897565062259186
64,19:26.3,0.7915619507670406,2.291045049252926
65,19:26.3,0.7880025012508431,2.292326386431677
66,19:26.3,0.7844377527918821,2.293600385120304
67,19:26.3,0.7808679003237998,2.294866913173942
68,19:26.3,0.777293139096288,2.2961258389512134
69,19:26.3,0.7737136646431675,2.2973770313201674
70,19:26.3,0.7701296727505392,2.2986203596637034
71,19:26.3,0.7665413594250031,2.299855693884494
72,19:26.3,0.7629489208619562,2.3010829044094168
73,19:26.3,0.7593525534140065,2.3023018621934837
74,19:26.3,0.7557524535595349,2.3035124387232564
75,19:26.3,0.7521488178714453,2.3047145060197396
76,19:26.3,0.7485418429861211,2.305907936640763
77,19:26.3,0.7449317255725898,2.307092603682883
78,19:26.3,0.7413186623018767,2.3082683807828435
79,19:26.3,0.7377028498165287,2.3094351421186397
80,19:26.3,0.7340844847002929,2.3105927624102223
81,19:26.3,0.7304637634479485,2.311741116919854
82,19:26.3,0.7268408824353008,2.312880081452116
83,19:26.4,0.7232160378893628,2.3140095323535412
84,19:26.4,0.7195894258587497,2.3151293465118616
85,19:26.4,0.7159612421843075,2.3162394013548537
86,19:26.4,0.7123316824699922,2.3173395748487917
87,19:26.4,0.7087009420539968,2.318429745496537
88,19:26.4,0.7050692159801081,2.3195097923353005
89,19:26.4,0.7014366989692741,2.3205795949341184
90,19:26.4,0.6978035853913656,2.3216390333910777
91,19:26.4,0.6941700692371294,2.322687988330301
92,19:26.4,0.6905363440903483,2.3237263408987046
93,19:26.4,0.6869026031002299,2.32475397276251
94,19:26.4,0.6832690389540568,2.3257707661034974
95,19:26.4,0.6796358438501142,2.3267766036149986
96,19:26.4,0.6760032094709183,2.3277713684976336
97,19:26.4,0.6723713269567416,2.3287549444548303
98,19:26.4,0.6687403868794173,2.329727215688196
99,19:26.4,0.6651105792164022,2.3306880668927774
100,19:26.4,0.6614820933250807,2.331637383252256
101,19:26.4,0.6578551179173074,2.332575050434106
102,19:26.4,0.6542298410342061,2.333500954584712
103,19:26.4,0.6506064500212461,2.334414982324448
104,19:26.4,0.6469851315036287,2.3353170207427025
105,19:26.4,0.6433660713620036,2.3362069573928492
106,19:26.4,0.6397494547085281,2.3370846802871963
107,19:26.4,0.636135465863261,2.337950077891946
108,19:26.5,0.6325242883308728,2.3388030391222334
