,Waktu,Pipi,Alis
0,24:03.0,0.04911985646872083,1.1309612516334442
1,24:03.0,0.048651252810292235,1.1261028098043515
2,24:03.0,0.048180409666557435,1.121223323724732
3,24:03.0,0.04770737750006363,1.116323163111633
4,24:03.0,0.04723220781058465,1.1114027038847525
5,24:03.0,0.046754953140822376,1.1064623281640844
6,24:03.0,0.04627566708201404,1.1015024242664724
7,24:03.0,0.045794404279435104,1.0965233867010402
8,24:03.0,0.045311220437783316,1.0915256161634483
9,24:03.0,0.04482617232643444,1.0865095195289456
10,24:03.0,0.04433931778457094,1.081475509844188
11,24:03.0,0.04385071572619204,1.0764240063178123
12,24:03.0,0.04336042614501576,1.0713554343097462
13,24:03.0,0.04286851011927727,1.0662702253192449
14,24:03.1,0.042375029816425894,1.0611688169716627
15,24:03.1,0.041880048497720666,1.0560516530039903
16,24:03.1,0.04138363052273022,1.0509191832492164
17,24:03.1,0.04088584135373447,1.0457718636195548
18,24:03.1,0.040386747560021655,1.0406101560885825
19,24:03.1,0.0398864168220652,1.0354345286723061
20,24:03.1,0.039384917935568135,1.030245455409141
21,24:03.1,0.038882320815365135,1.0250434163387725
22,24:03.1,0.0383786964991809,1.019828897479862
23,24:03.1,0.03787411715124733,1.0146023908065784
24,24:03.1,0.037368656065782505,1.0093643942239605
25,24:03.1,0.03686238767033547,1.00411541154213
26,24:03.1,0.036355387529007945,0.9988559524494004
27,24:03.1,0.035847732345559,0.9935865324843354
28,24:03.1,0.0353394999663955,0.9883076730068027
29,24:03.1,0.034830769383438064,0.9830199011680569
30,24:03.1,0.0343216207368496,0.9777237498798625
31,24:03.1,0.03381213531761299,0.9724197577826235
32,24:03.1,0.03330239556995085,0.9671084692124935
33,24:03.1,0.032792485093592214,0.9617904341674369
34,24:03.1,0.03228248864589438,0.9564662082722317
35,24:03.1,0.03177249214382388,0.9511363527424328
36,24:03.1,0.03126258266579677,0.9458014343473266
37,24:03.1,0.030752848453380964,0.9404620253719315
38,24:03.1,0.03024337891286039,0.9351187035780933
39,24:03.2,0.029734264616650758,0.9297720521647161
40,24:03.2,0.029225597304556258,0.9244226597271488
41,24:03.2,0.028717469884854487,0.9190711202157158
42,24:03.2,0.028209976435196998,0.9137180328933651
43,24:03.2,0.027703212203319397,0.908364002292394
44,24:03.2,0.027197273607563945,0.9030096381702427
45,24:03.2,0.026692258237221295,0.8976555554643477
46,24:03.2,0.026188264852699827,0.8923023742460819
47,24:03.2,0.02568539338553227,0.8869507196738281
48,24:03.2,0.0251837449382325,0.8816012219452414
49,24:03.2,0.024683421784004796,0.8762545162487452
50,24:03.2,0.02418452736629491,0.8709112427142904
51,24:03.2,0.02368716629816774,0.8655720463633919
52,24:03.2,0.023191444361493178,0.8602375770584224
53,24:03.2,0.022697468505928874,0.8549084894511285
54,24:03.2,0.022205346847694832,0.8495854429303461
55,24:03.2,0.02171518866814324,0.8442691015688986
56,24:03.2,0.021227104412126732,0.8389601340696884
57,24:03.2,0.020741205686172416,0.8336592137110097
58,24:03.2,0.020257605256476168,0.828367018291132
59,24:03.2,0.019776417046735276,0.8230842300721967
60,24:03.2,0.019297756135820413,0.8178115357234632
61,24:03.2,0.01882173875527191,0.8125496262639206
62,24:03.2,0.018348482286600007,0.8072991970042502
63,24:03.2,0.01787810525837104,0.8020609474881005
64,24:03.2,0.01741072734307103,0.7968355814326312
65,24:03.3,0.016946469353745473,0.7916238066682898
66,24:03.3,0.016485453240417725,0.7864263350777969
67,24:03.3,0.016027802086286746,0.7812438825343457
68,24:03.3,0.015573640103706486,0.7760771688390391
69,24:03.3,0.015123092629952942,0.770926917657601
70,24:03.3,0.014676286122781173,0.7657938564563936
71,24:03.3,0.01423334815576734,0.760678716437762
72,24:03.3,0.013794407413425929,0.7555822324747012
73,24:03.3,0.013359593686090805,0.7505051430448156
74,24:03.3,0.012929037864551704,0.7454481901635135
75,24:03.3,0.012502871934443277,0.7404121193163883
76,24:03.3,0.012081228970390961,0.73539767939075
77,24:03.3,0.011664243129916138,0.7304056226062912
78,24:03.3,0.011252049647106044,0.7254367044448956
79,24:03.3,0.010844784826056952,0.7204916835796196
80,24:03.3,0.010442586034098629,0.7155713218028819
81,24:03.3,0.010045591694796008,0.7106763839538947
82,24:03.3,0.009653941280713754,0.7058076378453463
83,24:03.3,0.009267775305929156,0.700965854189328
84,24:03.3,0.008887235318280692,0.6961518065224617
85,24:03.3,0.008512463891343058,0.6913662711301825
86,24:03.3,0.008143604616130676,0.6866100269701412
87,24:03.3,0.00778080209253803,0.6818838555947102
88,24:03.3,0.007424201920518978,0.6771885410726042
89,24:03.3,0.007073950691008517,0.6725248699096398
90,24:03.4,0.006730195976592334,0.6678936309686883
91,24:03.4,0.006393086321930469,0.6632956153888527
92,24:03.4,0.0060627712339300695,0.6587316165039028
93,24:03.4,0.005739401171650793,0.6542024297599707
94,24:03.4,0.005423127535924574,0.6497088526324951
95,24:03.4,0.00511410265867761,0.6452516845423768
96,24:03.4,0.004812479791954592,0.6408317267713101
97,24:03.4,0.004518413096651487,0.636449782376276
98,24:03.4,0.004232057630962764,0.6321066561031946
99,24:03.4,0.00395356933854628,0.627803154299756
100,24:03.4,0.0036831050364155007,0.6235400848274768
101,24:03.4,0.0034208224025692293,0.619318256973032
102,24:03.4,0.003166879963359773,0.6151384813588963
103,24:03.4,0.002921437080589523,0.6110015698533175
104,24:03.4,0.0026846539383211833,0.6069083354796241
105,24:03.4,0.0024566915293906238,0.6028595923248447
106,24:03.4,0.002237711641618801,0.5988561554476144
107,24:03.4,0.002027876843725214,0.5948988407853391
108,24:03.4,0.0018273504709528582,0.5909884650606055
109,24:03.4,0.0016362966104105467,0.587125845686842
110,24:03.4,0.0014548800861384577,0.5833118006732533
111,24:03.4,0.0012832664439091162,0.5795471485290695
112,24:03.4,0.0011216219357752287,0.5758327081671388
113,24:03.4,0.0009701135043614413,0.572169298806884
114,24:03.5,0.0008289087668854257,0.5685577398766382
115,24:03.5,0.0006981759988881494,0.5649988509153631
116,24:03.5,0.0005780841176587336,0.5614934514737348
117,24:03.5,0.0004688026653505049,0.5580423610145656
118,24:03.5,0.000370501791788162,0.5546463988125396
119,24:03.5,0.00028335223696351165,0.5513063838532495
