,Waktu,Pipi,Alis
0,18:45.4,54,142
1,18:45.4,54,143
2,18:45.4,54,143
3,18:45.4,54,143
4,18:45.4,53,142
5,18:45.4,53,143
6,18:45.4,54,144
7,18:45.5,52,143
8,18:45.5,52,141
9,18:45.5,52,140
10,18:45.5,53,140
11,18:45.5,52,138
12,18:45.5,52,137
13,18:45.5,52,135
14,18:45.5,52,134
15,18:45.5,53,135
16,18:45.5,53,135
17,18:45.5,52,135
18,18:45.5,53,135
19,18:45.5,51,134
20,18:45.5,51,132
21,18:45.5,52,132
22,18:45.5,53,130
23,18:45.5,52,129
24,18:45.5,54,128
25,18:45.5,55,128
26,18:45.5,54,129
27,18:45.5,53,128
28,18:45.5,53,127
29,18:45.5,54,129
30,18:45.5,52,127
31,18:45.6,52,126
32,18:45.6,53,126
33,18:45.6,52,124
34,18:45.6,53,123
35,18:45.6,53,122
36,18:45.6,54,123
37,18:45.6,54,123
38,18:45.6,53,123
39,18:45.6,54,123
40,18:45.6,54,123
41,18:45.6,52,122
42,18:45.6,53,122
43,18:45.6,52,120
44,18:45.6,52,119
45,18:45.6,53,118
46,18:45.6,55,119
47,18:45.6,54,119
48,18:45.6,53,119
49,18:45.6,52,118
50,18:45.6,54,120
51,18:45.6,53,119
52,18:45.6,52,117
53,18:45.6,52,117
54,18:45.6,52,115
55,18:45.6,52,114
56,18:45.7,52,113
57,18:45.7,53,114
58,18:45.7,53,114
59,18:45.7,52,114
60,18:45.7,52,113
61,18:45.7,52,115
62,18:45.7,51,113
63,18:45.7,52,114
64,18:45.7,52,113
65,18:45.7,52,112
66,18:45.7,52,111
67,18:45.7,54,111
68,18:45.7,53,112
69,18:45.7,52,112
70,18:45.7,52,111
71,18:45.7,53,112
72,18:45.7,53,110
73,18:45.7,51,110
74,18:45.7,52,111
75,18:45.7,52,110
76,18:45.7,51,109
77,18:45.7,53,110
78,18:45.7,54,111
79,18:45.7,53,110
80,18:45.7,53,110
81,18:45.8,52,108
82,18:45.8,54,110
83,18:45.8,52,108
84,18:45.8,52,109
85,18:45.8,53,110
86,18:45.8,52,109
87,18:45.8,52,109
88,18:45.8,52,109
89,18:45.8,54,110
90,18:45.8,53,110
91,18:45.8,52,108
92,18:45.8,53,108
93,18:45.8,52,107
94,18:45.8,52,107
95,18:45.8,52,108
96,18:45.8,52,108
97,18:45.8,51,107
98,18:45.8,52,107
99,18:45.8,54,107
100,18:45.8,53,108
101,18:45.8,52,107
102,18:45.8,50,107
103,18:45.8,53,108
104,18:45.8,50,106
105,18:45.8,51,106
106,18:45.9,52,107
107,18:45.9,51,106
108,18:45.9,51,105
109,18:45.9,52,105
110,18:45.9,53,106
111,18:45.9,52,106
112,18:45.9,52,105
113,18:45.9,51,104
114,18:45.9,52,104
115,18:45.9,51,103
116,18:45.9,52,105
117,18:45.9,51,105
118,18:45.9,51,104
119,18:45.9,52,104
120,18:45.9,55,105
121,18:45.9,52,104
122,18:45.9,52,104
123,18:45.9,51,103
124,18:45.9,53,103
125,18:45.9,50,101
126,18:45.9,51,103
127,18:45.9,51,104
128,18:45.9,51,104
129,18:45.9,51,103
130,18:45.9,51,103
131,18:46.0,52,103
132,18:46.0,52,103
133,18:46.0,51,103
134,18:46.0,50,102
135,18:46.0,52,103
136,18:46.0,50,102
137,18:46.0,50,103
138,18:46.0,51,104
139,18:46.0,51,103
140,18:46.0,51,103
141,18:46.0,51,103
142,18:46.0,53,104
143,18:46.0,52,103
144,18:46.0,51,103
145,18:46.0,52,103
146,18:46.0,51,101
147,18:46.0,51,102
148,18:46.0,52,103
149,18:46.0,52,103
150,18:46.0,51,103
151,18:46.0,52,103
152,18:46.0,54,104
153,18:46.0,53,104
154,18:46.0,53,103
155,18:46.0,54,104
156,18:46.1,53,103
157,18:46.1,52,102
158,18:46.1,52,103
159,18:46.1,53,105
160,18:46.1,53,104
161,18:46.1,54,105
162,18:46.1,54,106
163,18:46.1,55,106
164,18:46.1,55,104
165,18:46.1,53,103
166,18:46.1,59,106
167,18:46.1,54,103
168,18:46.1,53,105
169,18:46.1,53,107
170,18:46.1,53,108
171,18:46.1,53,108
172,18:46.1,54,109
173,18:46.1,55,110
174,18:46.1,55,108
175,18:46.1,54,107
176,18:46.1,52,107
177,18:46.1,54,108
178,18:46.1,53,109
179,18:46.1,52,111
