,Waktu,Pipi,Alis
0,16:03.3,249,612
1,16:03.4,246,618
2,16:03.4,245,623
3,16:03.4,243,628
4,16:03.4,244,632
5,16:03.4,247,635
6,16:03.4,249,639
7,16:03.4,252,644
8,16:03.4,255,647
9,16:03.4,254,648
10,16:03.4,251,651
11,16:03.4,246,654
12,16:03.4,248,657
13,16:03.4,243,654
14,16:03.4,240,656
15,16:03.4,243,662
16,16:03.4,240,665
17,16:03.4,239,669
18,16:03.4,239,673
19,16:03.4,239,673
20,16:03.4,233,673
21,16:03.4,236,671
22,16:03.4,231,671
23,16:03.4,220,669
24,16:03.4,222,670
25,16:03.5,225,672
26,16:03.5,227,673
27,16:03.5,222,673
28,16:03.5,214,677
29,16:03.5,207,675
30,16:03.5,202,673
31,16:03.5,201,672
32,16:03.5,201,667
33,16:03.5,198,660
34,16:03.5,200,657
35,16:03.5,202,657
36,16:03.5,200,656
37,16:03.5,195,653
38,16:03.5,194,654
39,16:03.5,186,651
40,16:03.5,186,647
41,16:03.5,191,643
42,16:03.5,192,636
43,16:03.5,183,629
44,16:03.5,183,625
45,16:03.5,187,625
46,16:03.5,190,623
47,16:03.5,189,620
48,16:03.5,189,619
49,16:03.5,186,615
50,16:03.5,180,612
51,16:03.6,177,609
52,16:03.6,175,599
53,16:03.6,174,593
54,16:03.6,172,592
55,16:03.6,169,594
56,16:03.6,169,594
57,16:03.6,170,594
58,16:03.6,169,596
59,16:03.6,168,592
60,16:03.6,164,586
61,16:03.6,164,584
62,16:03.6,164,576
63,16:03.6,160,570
64,16:03.6,165,570
65,16:03.6,166,569
66,16:03.6,163,569
67,16:03.6,160,569
68,16:03.6,159,568
69,16:03.6,157,565
70,16:03.6,154,559
71,16:03.6,150,554
72,16:03.6,150,547
73,16:03.6,146,541
74,16:03.6,156,539
75,16:03.6,164,537
76,16:03.7,163,535
77,16:03.7,159,536
78,16:03.7,159,535
79,16:03.7,159,532
80,16:03.7,158,528
81,16:03.7,154,526
82,16:03.7,150,518
83,16:03.7,149,515
84,16:03.7,148,514
85,16:03.7,147,515
86,16:03.7,145,514
87,16:03.7,145,516
88,16:03.7,143,516
89,16:03.7,141,512
90,16:03.7,141,507
91,16:03.7,139,501
92,16:03.7,141,494
93,16:03.7,144,491
94,16:03.7,142,491
95,16:03.7,142,491
96,16:03.7,138,491
97,16:03.7,138,494
98,16:03.7,137,493
99,16:03.7,135,490
100,16:03.7,133,487
101,16:03.7,134,485
102,16:03.7,131,478
103,16:03.7,129,477
104,16:03.8,129,478
105,16:03.8,132,480
106,16:03.8,128,478
107,16:03.8,131,480
108,16:03.8,135,477
109,16:03.8,134,475
110,16:03.8,132,468
111,16:03.8,131,462
112,16:03.8,128,455
113,16:03.8,138,452
114,16:03.8,147,452
115,16:03.8,151,452
116,16:03.8,153,451
117,16:03.8,147,452
118,16:03.8,146,450
119,16:03.8,147,446
120,16:03.8,147,444
121,16:03.8,147,439
122,16:03.8,141,431
123,16:03.8,146,430
124,16:03.8,148,430
125,16:03.8,150,430
126,16:03.8,148,429
127,16:03.8,149,430
128,16:03.8,153,425
129,16:03.8,159,420
130,16:03.8,159,415
131,16:03.8,163,408
132,16:03.9,160,403
133,16:03.9,161,402
134,16:03.9,160,402
135,16:03.9,155,400
136,16:03.9,154,399
137,16:03.9,155,399
138,16:03.9,159,396
139,16:03.9,160,392
140,16:03.9,155,388
141,16:03.9,159,382
142,16:03.9,164,375
143,16:03.9,166,373
