,Waktu,Pipi,Alis
0,27:20.7,171,122
1,27:21.2,172,121
2,27:21.2,173,120
3,27:21.2,174,120
4,27:21.2,175,120
5,27:21.2,174,121
6,27:21.2,174,123
7,27:21.2,174,123
8,27:21.2,173,124
9,27:21.2,172,125
10,27:21.2,172,124
11,27:21.2,173,123
12,27:21.2,173,123
13,27:21.2,173,123
14,27:21.2,174,123
15,27:21.2,176,124
16,27:21.2,178,126
17,27:21.3,177,127
18,27:21.3,178,126
19,27:21.3,180,125
20,27:21.3,181,123
21,27:21.3,180,124
22,27:21.3,177,124
23,27:21.3,175,124
24,27:21.3,173,124
25,27:21.3,173,124
26,27:21.3,172,123
27,27:21.3,172,122
28,27:21.3,175,121
29,27:21.3,176,120
30,27:21.3,175,124
31,27:21.3,174,124
32,27:21.3,172,124
33,27:21.3,173,124
34,27:21.3,176,126
35,27:21.3,175,126
36,27:21.3,174,126
37,27:21.3,176,125
38,27:21.3,178,123
39,27:21.3,180,122
40,27:21.3,178,125
41,27:21.3,176,124
42,27:21.4,175,124
43,27:21.4,174,124
44,27:21.4,174,124
45,27:21.4,173,123
46,27:21.4,175,122
47,27:21.4,177,121
48,27:21.4,177,124
49,27:21.4,175,127
50,27:21.4,173,126
51,27:21.4,171,125
52,27:21.4,175,126
53,27:21.4,176,128
54,27:21.4,174,128
55,27:21.4,175,128
56,27:21.4,178,128
57,27:21.4,180,129
58,27:21.4,181,129
59,27:21.4,180,129
60,27:21.4,178,128
61,27:21.4,177,129
62,27:21.4,177,129
63,27:21.4,176,128
64,27:21.4,175,127
65,27:21.4,177,125
66,27:21.4,178,125
67,27:21.4,177,128
68,27:21.5,175,128
69,27:21.5,173,127
70,27:21.5,174,127
71,27:21.5,177,129
72,27:21.5,176,130
73,27:21.5,176,129
74,27:21.5,179,128
75,27:21.5,181,125
76,27:21.5,183,124
77,27:21.5,181,125
78,27:21.5,180,125
79,27:21.5,177,125
80,27:21.5,175,125
81,27:21.5,176,125
82,27:21.5,175,123
83,27:21.5,178,122
84,27:21.5,179,121
85,27:21.5,178,125
86,27:21.5,178,127
87,27:21.5,176,126
88,27:21.5,174,126
89,27:21.5,175,127
90,27:21.5,175,129
91,27:21.5,173,130
92,27:21.5,176,134
93,27:21.6,177,134
94,27:21.6,178,134
95,27:21.6,176,134
96,27:21.6,175,135
97,27:21.6,172,135
98,27:21.6,170,135
99,27:21.6,171,135
100,27:21.6,171,134
101,27:21.6,170,133
102,27:21.6,172,133
103,27:21.6,171,132
104,27:21.6,171,133
105,27:21.6,171,134
106,27:21.6,169,133
107,27:21.6,170,133
108,27:21.6,174,133
109,27:21.6,174,132
110,27:21.6,173,131
111,27:21.6,173,129
112,27:21.6,175,128
113,27:21.6,177,127
114,27:21.6,175,128
115,27:21.6,174,127
116,27:21.6,172,127
117,27:21.6,171,128
118,27:21.7,172,128
119,27:21.7,171,126
120,27:21.7,172,124
121,27:21.7,174,123
122,27:21.7,174,125
123,27:21.7,175,127
124,27:21.7,174,126
125,27:21.7,173,126
126,27:21.7,176,127
127,27:21.7,176,128
128,27:21.7,176,128
129,27:21.7,176,128
130,27:21.7,176,126
131,27:21.7,178,125
132,27:21.7,179,125
133,27:21.7,178,125
134,27:21.7,176,124
135,27:21.7,174,124
136,27:21.7,174,124
137,27:21.7,174,123
138,27:21.7,173,122
139,27:21.7,173,120
140,27:21.7,174,120
141,27:21.7,177,123
142,27:21.7,175,124
143,27:21.7,173,123
144,27:21.7,173,123
145,27:21.8,175,123
146,27:21.8,175,125
147,27:21.8,174,124
148,27:21.8,177,123
149,27:21.8,180,122
150,27:21.8,181,121
151,27:21.8,180,123
152,27:21.8,179,123
153,27:21.8,177,122
154,27:21.8,175,123
155,27:21.8,176,123
156,27:21.8,175,122
157,27:21.8,177,121
158,27:21.8,178,120
159,27:21.8,178,122
160,27:21.8,177,124
161,27:21.8,175,123
162,27:21.8,174,123
163,27:21.8,177,124
164,27:21.8,176,126
165,27:21.8,175,127
166,27:21.8,175,126
167,27:21.8,178,125
168,27:21.8,182,123
169,27:21.8,184,123
170,27:21.8,182,124
171,27:21.9,182,123
172,27:21.9,182,124
173,27:21.9,183,125
174,27:21.9,184,125
175,27:21.9,184,124
176,27:21.9,185,122
177,27:21.9,184,124
178,27:21.9,185,127
179,27:21.9,183,128
180,27:21.9,181,127
181,27:21.9,182,127
182,27:21.9,184,128
