,Waktu,Pipi,Alis
0,24:03.0,81,329
1,24:03.0,82,325
2,24:03.0,81,323
3,24:03.0,81,324
4,24:03.0,81,325
5,24:03.0,83,327
6,24:03.0,83,328
7,24:03.0,83,328
8,24:03.0,82,327
9,24:03.0,81,327
10,24:03.0,81,327
11,24:03.0,81,328
12,24:03.0,81,323
13,24:03.0,81,319
14,24:03.1,79,316
15,24:03.1,81,314
16,24:03.1,82,309
17,24:03.1,81,310
18,24:03.1,83,313
19,24:03.1,83,314
20,24:03.1,81,312
21,24:03.1,82,313
22,24:03.1,82,311
23,24:03.1,81,306
24,24:03.1,80,303
25,24:03.1,79,300
26,24:03.1,82,296
27,24:03.1,80,294
28,24:03.1,82,296
29,24:03.1,83,298
30,24:03.1,82,298
31,24:03.1,80,296
32,24:03.1,81,297
33,24:03.1,81,293
34,24:03.1,81,288
35,24:03.1,79,285
36,24:03.1,81,283
37,24:03.1,82,279
38,24:03.1,81,278
39,24:03.2,82,282
40,24:03.2,84,282
41,24:03.2,82,281
42,24:03.2,81,281
43,24:03.2,82,280
44,24:03.2,81,275
45,24:03.2,80,270
46,24:03.2,78,268
47,24:03.2,81,266
48,24:03.2,81,262
49,24:03.2,81,263
50,24:03.2,83,266
51,24:03.2,83,266
52,24:03.2,81,264
53,24:03.2,82,265
54,24:03.2,82,262
55,24:03.2,81,257
56,24:03.2,79,254
57,24:03.2,77,252
58,24:03.2,82,249
59,24:03.2,80,248
60,24:03.2,82,251
61,24:03.2,83,253
62,24:03.2,82,253
63,24:03.2,81,252
64,24:03.2,82,255
65,24:03.3,82,249
66,24:03.3,81,246
67,24:03.3,80,244
68,24:03.3,81,243
69,24:03.3,82,239
70,24:03.3,81,241
71,24:03.3,83,245
72,24:03.3,83,246
73,24:03.3,81,246
74,24:03.3,82,247
75,24:03.3,82,246
76,24:03.3,81,242
77,24:03.3,80,239
78,24:03.3,79,237
79,24:03.3,83,235
80,24:03.3,81,233
81,24:03.3,82,236
82,24:03.3,84,239
83,24:03.3,83,239
84,24:03.3,81,238
85,24:03.3,82,239
86,24:03.3,82,235
87,24:03.3,82,231
88,24:03.3,80,228
89,24:03.3,80,227
90,24:03.4,83,224
91,24:03.4,82,224
92,24:03.4,84,227
93,24:03.4,84,228
94,24:03.4,82,227
95,24:03.4,82,227
96,24:03.4,83,226
97,24:03.4,82,222
98,24:03.4,81,217
99,24:03.4,79,215
100,24:03.4,83,215
101,24:03.4,82,211
102,24:03.4,82,213
103,24:03.4,84,215
104,24:03.4,83,215
105,24:03.4,81,214
106,24:03.4,82,215
107,24:03.4,82,213
108,24:03.4,81,208
109,24:03.4,80,204
110,24:03.4,78,209
111,24:03.4,83,202
112,24:03.4,81,201
113,24:03.4,83,203
114,24:03.5,84,205
115,24:03.5,82,204
116,24:03.5,81,204
117,24:03.5,86,206
118,24:03.5,82,201
119,24:03.5,82,197
120,24:03.5,80,194
121,24:03.5,82,194
122,24:03.5,82,191
123,24:03.5,82,192
124,24:03.5,84,194
125,24:03.5,84,195
126,24:03.5,82,194
127,24:03.5,82,194
128,24:03.5,83,193
129,24:03.5,83,190
130,24:03.5,81,186
131,24:03.5,80,183
132,24:03.5,84,185
133,24:03.5,82,182
134,24:03.5,83,183
135,24:03.5,84,184
136,24:03.5,83,183
137,24:03.5,83,182
138,24:03.5,82,181
139,24:03.5,84,180
140,24:03.5,83,177
141,24:03.6,81,174
142,24:03.6,81,173
143,24:03.6,84,173
144,24:03.6,82,172
145,24:03.6,84,174
146,24:03.6,85,173
147,24:03.6,83,171
148,24:03.6,83,170
149,24:03.6,84,170
150,24:03.6,84,169
151,24:03.6,82,167
152,24:03.6,81,164
153,24:03.6,84,166
154,24:03.6,83,163
155,24:03.6,83,163
156,24:03.6,85,165
157,24:03.6,84,164
158,24:03.6,82,162
159,24:03.6,83,162
160,24:03.6,84,162
161,24:03.6,83,161
162,24:03.6,82,159
163,24:03.6,80,158
164,24:03.6,84,161
165,24:03.6,82,158
166,24:03.7,84,159
167,24:03.7,85,159
168,24:03.7,84,157
169,24:03.7,82,155
170,24:03.7,88,158
171,24:03.7,84,155
172,24:03.7,83,154
173,24:03.7,82,152
174,24:03.7,83,153
175,24:03.7,84,153
176,24:03.7,83,152
177,24:03.7,85,153
178,24:03.7,84,152
179,24:03.7,83,150
180,24:03.7,83,149
181,24:03.7,83,150
182,24:03.7,83,150
183,24:03.7,82,148
184,24:03.7,80,146
185,24:03.7,84,150
186,24:03.7,82,147
187,24:03.7,82,148
188,24:03.7,85,149
189,24:03.7,84,147
190,24:03.7,83,145
191,24:03.7,83,145
192,24:03.7,83,146
193,24:03.8,83,146
194,24:03.8,81,145
195,24:03.8,81,145
196,24:03.8,83,146
197,24:03.8,82,145
198,24:03.8,84,147
199,24:03.8,84,147
200,24:03.8,82,144
201,24:03.8,82,143
