,Waktu,Pipi,Alis
0,23:51.8,101,849
1,23:51.8,101,849
2,23:51.8,100,852
3,23:51.8,101,861
4,23:51.8,101,868
5,23:51.8,99,874
6,23:51.8,100,878
7,23:51.8,102,881
8,23:51.8,104,884
9,23:51.8,106,888
10,23:51.9,106,896
11,23:51.9,105,906
12,23:51.9,108,916
13,23:51.9,105,922
14,23:51.9,103,924
15,23:51.9,101,924
16,23:51.9,102,922
17,23:51.9,101,924
18,23:51.9,103,924
19,23:51.9,106,924
20,23:51.9,106,924
21,23:51.9,106,924
22,23:51.9,109,918
23,23:51.9,105,923
24,23:51.9,102,924
25,23:51.9,101,924
26,23:51.9,103,922
27,23:51.9,101,924
28,23:51.9,104,923
29,23:51.9,106,923
30,23:51.9,107,924
31,23:51.9,107,923
32,23:51.9,109,921
33,23:51.9,105,921
34,23:51.9,103,922
35,23:52.0,102,922
36,23:52.0,103,921
37,23:52.0,102,922
38,23:52.0,105,922
39,23:52.0,108,922
40,23:52.0,108,922
41,23:52.0,108,922
42,23:52.0,108,921
43,23:52.0,105,923
44,23:52.0,103,922
45,23:52.0,102,902
46,23:52.0,103,920
47,23:52.0,103,921
48,23:52.0,105,921
49,23:52.0,107,920
50,23:52.0,107,921
51,23:52.0,108,921
52,23:52.0,107,919
53,23:52.0,105,920
54,23:52.0,102,920
55,23:52.0,104,914
56,23:52.0,102,920
57,23:52.0,102,919
58,23:52.0,106,919
59,23:52.0,108,920
60,23:52.0,107,920
61,23:52.0,108,919
62,23:52.1,107,919
63,23:52.1,104,920
64,23:52.1,102,921
65,23:52.1,102,917
66,23:52.1,101,920
67,23:52.1,101,920
68,23:52.1,105,920
69,23:52.1,106,920
70,23:52.1,105,920
71,23:52.1,106,920
72,23:52.1,105,918
73,23:52.1,102,921
74,23:52.1,100,920
75,23:52.1,101,920
76,23:52.1,99,922
77,23:52.1,100,921
78,23:52.1,104,921
79,23:52.1,105,921
80,23:52.1,104,921
81,23:52.1,105,921
82,23:52.1,104,919
83,23:52.1,102,919
84,23:52.1,99,921
85,23:52.1,99,917
86,23:52.1,99,920
87,23:52.1,100,919
88,23:52.2,103,919
89,23:52.2,105,919
90,23:52.2,105,919
