,Waktu,Pipi,Alis
0,13:24.0,0.023479562817632443,1.3045691688182535
1,13:24.1,0.02339539378858674,1.3030399154178318
2,13:24.1,0.02331095589041531,1.3014853130498143
3,13:24.1,0.023226274765348175,1.2999056633691477
4,13:24.1,0.02314137574513818,1.2983012884799574
5,13:24.1,0.02305628380791292,1.2966725307964224
6,13:24.1,0.022971023536084677,1.2950197528592138
7,13:24.1,0.022885619075120496,1.2933433371057916
8,13:24.1,0.0228000940930907,1.2916436855927595
9,13:24.1,0.022714471740913813,1.2899212196684353
10,13:24.1,0.02262877461335492,1.28817637959365
11,13:24.1,0.022543024711066943,1.2864096241087042
12,13:24.1,0.02245724340407977,1.2846214299446126
13,13:24.1,0.022371451397281864,1.2828122912771698
14,13:24.1,0.022285668698647496,1.2809827191226006
15,13:24.1,0.022199914590916574,1.2791332406735656
16,13:24.1,0.02211420760699271,1.2772643985742447
17,13:24.2,0.022028565508768163,1.2753767501331108
18,13:24.2,0.021943005268689534,1.273470866471754
19,13:24.2,0.02185754305314604,1.271547331608076
20,13:24.2,0.021772194206646018,1.2696067414728764
21,13:24.2,0.021686973235886958,1.2676497028605949
22,13:24.2,0.021601893793288654,1.2656768323176093
23,13:24.2,0.021516968660116213,1.2636887549743951
24,13:24.2,0.021432209729714633,1.2616861033304816
25,13:24.2,0.02134762799160894,1.2596695160028224
26,13:24.2,0.021263233517316654,1.257639636447857
27,13:24.2,0.02117903544848793,1.2555971116651787
28,13:24.2,0.021095041987430917,1.2535425908881164
29,13:24.2,0.021011260389616395,1.2514767242650104
30,13:24.2,0.02092769695761627,1.2494001615343049
31,13:24.2,0.020844357035907687,1.2473135506965631
32,13:24.2,0.020761245005997755,1.2452175366874312
33,13:24.2,0.020678364281602905,1.2431127600570324
34,13:24.2,0.020595717304150867,1.2409998556626485
35,13:24.2,0.02051330553931471,1.2388794513827563
36,13:24.3,0.02043112947531178,1.2367521668607424
37,13:24.3,0.020349188623352374,1.2346186122849039
38,13:24.3,0.02026748152018206,1.232479387208197
39,13:24.3,0.020186005732313647,1.2303350794084067
40,13:24.3,0.020104757861405618,1.2281862637878644
41,13:24.3,0.02002373355033695,1.2260335013114991
42,13:24.3,0.019942927489644637,1.2238773379827557
43,13:24.3,0.019862333424013553,1.2217183038585688
44,13:24.3,0.01978194415864794,1.2195569121063794
45,13:24.3,0.01970175156570202,1.2173936581076916
46,13:24.3,0.0196217465912495,1.2152290186136645
47,13:24.3,0.01954191926329493,1.2130634509579465
48,13:24.3,0.019462258701121483,1.2108973923299924
49,13:24.3,0.019382753126014,1.20873125910949
50,13:24.3,0.019303389873164555,1.206565446260615
51,13:24.3,0.019224155404335638,1.2044003267838097
52,13:24.3,0.019145035320740172,1.2022362512226865
53,13:24.3,0.019066014375736982,1.2000735472245243
54,13:24.3,0.01898707648728873,1.1979125191543223
55,13:24.3,0.01890820475057043,1.1957534477639031
56,13:24.4,0.018829381451465316,1.1935965899190228
57,13:24.4,0.01875058808168434,1.1914421783881939
58,13:24.4,0.018671805355921264,1.1892904216957823
59,13:24.4,0.018593013231106688,1.1871415040391904
60,13:24.4,0.018514190927569084,1.1849955852672815
61,13:24.4,0.018435316951678882,1.182852800915823
62,13:24.4,0.01835636911943546,1.180713262295462
63,13:24.4,0.01827732458057299,1.1785770566284095
64,13:24.4,0.018198159842969876,1.176444247231445
65,13:24.4,0.018118850797285986,1.174314873744573
66,13:24.4,0.018039372741890786,1.1721889524063032
67,13:24.4,0.017959700408377736,1.170066476377859
68,13:24.4,0.01787980798819214,1.1679474161187995
69,13:24.4,0.017799669160969478,1.1658317198148145
70,13:24.4,0.0177192571249717,1.163719313855887
71,13:24.4,0.017638544629567907,1.1616101033611106
72,13:24.4,0.017557504009334122,1.1595039727455523
73,13:24.4,0.01747610721923034,1.1574007863244091
74,13:24.4,0.01739432587031292,1.1553003889504376
75,13:24.4,0.017312131265556262,1.153202606682068
76,13:24.5,0.01722949443572841,1.1511072474813218
77,13:24.5,0.01714638617570644,1.1490141019423659
78,13:24.5,0.01706277708180253,1.1469229440527013
79,13:24.5,0.016978637590508727,1.144833531988386
80,13:24.5,0.016893938018719672,1.1427456089422263
81,13:24.5,0.01680864860523694,1.1406589039812365
82,13:24.5,0.016722739553264893,1.1385731329280753
83,13:24.5,0.016636181073538193,1.1364879992605579
84,13:24.5,0.016548943427650505,1.134403195023655
85,13:24.5,0.01646099697117667,1.1323184017498196
86,13:24.5,0.016372312196365955,1.1302332913852793
87,13:24.5,0.016282859774461648,1.128147527221646
88,13:24.5,0.016192610597910554,1.1260607648338887
89,13:24.5,0.016101535822841576,1.12397265302667
90,13:24.5,0.016009606912191474,1.1218828347898393
91,13:24.5,0.015916795679599888,1.1197909482611483
92,13:24.5,0.015823074333777255,1.1176966276919298
93,13:24.5,0.015728415522815925,1.11559950441043
94,13:24.5,0.01563279237800691,1.113499207777371
95,13:24.5,0.015536178556932899,1.1113953661291267
96,13:24.6,0.015438548285723297,1.1092876077057074
97,13:24.6,0.015339876400402384,1.107175561562879
98,13:24.6,0.015240138387376917,1.1050588584695953
99,13:24.6,0.015139310423317722,1.1029371317931957
100,13:24.6,0.01503736941480442,1.1008100183747522
101,13:24.6,0.014934293037985678,1.098677159395123
102,13:24.6,0.014830059778297242,1.0965382012298168
103,13:24.6,0.014724648970162981,1.0943927962890863
104,13:24.6,0.014618040836579776,1.0922406038391566
105,13:24.6,0.014510216528485803,1.090081290800905
106,13:24.6,0.014401158163787899,1.087914532523467
107,13:24.6,0.014290848865829004,1.0857400135317383
