,Waktu,Pipi,Alis
0,30:44.5,1.2207,2.3584
1,30:44.5,1.24512,2.42676
2,30:44.5,1.25488,2.43164
3,30:44.5,1.24512,2.39258
4,30:44.5,1.23535,2.39258
5,30:44.6,1.24512,2.41211
6,30:44.6,1.21582,2.34375
7,30:44.6,1.25,2.32422
8,30:44.6,1.24023,2.40234
9,30:44.6,1.21094,2.43164
10,30:44.6,1.23047,2.45117
11,30:44.7,1.25,2.40723
12,30:44.7,1.25977,2.42188
13,30:44.7,1.26953,2.4707
14,30:44.7,1.24512,2.41699
15,30:44.7,1.24512,2.3584
16,30:44.8,1.25488,2.34863
17,30:44.8,1.23047,2.39746
18,30:44.8,1.23535,2.43652
19,30:44.8,1.25977,2.43164
20,30:44.8,1.25,2.39746
21,30:44.8,1.26465,2.41699
22,30:44.9,1.25977,2.41211
23,30:44.9,1.23047,2.35352
24,30:44.9,1.25,2.31445
25,30:44.9,1.24512,2.37793
26,30:44.9,1.21582,2.39746
27,30:44.9,1.22559,2.42676
28,30:45.0,1.24512,2.37793
29,30:45.0,1.25,2.39258
30,30:45.0,1.26953,2.44141
31,30:45.0,1.24512,2.41211
32,30:45.0,1.23047,2.33887
33,30:45.1,1.25,2.30957
34,30:45.1,1.22559,2.37305
35,30:45.1,1.2207,2.41699
36,30:45.1,1.24023,2.44141
37,30:45.1,1.24512,2.40723
38,30:45.1,1.25977,2.41699
39,30:45.2,1.25977,2.43164
40,30:45.2,1.23535,2.37793
41,30:45.2,1.25,2.34375
42,30:45.2,1.25488,2.38281
43,30:45.2,1.22559,2.41699
44,30:45.2,1.23047,2.45605
45,30:45.3,1.24512,2.41211
46,30:45.3,1.25,2.41699
47,30:45.3,1.27441,2.46094
48,30:45.3,1.25,2.45117
49,30:45.3,1.23047,2.37305
50,30:45.4,1.25,2.3291
51,30:45.4,1.23047,2.3877
52,30:45.4,1.21582,2.42188
53,30:45.4,1.24023,2.46094
54,30:45.4,1.24512,2.41699
55,30:45.4,1.24512,2.40234
56,30:45.5,1.25488,2.42676
57,30:45.5,1.22559,2.37793
58,30:45.5,1.23535,2.34375
59,30:45.5,1.24512,2.37305
60,30:45.5,1.2207,2.41211
61,30:45.5,1.21582,2.44629
62,30:45.6,1.23047,2.42188
63,30:45.6,1.24023,2.40723
64,30:45.6,1.26465,2.43164
65,30:45.6,1.25488,2.45117
66,30:45.6,1.22559,2.36328
67,30:45.7,1.24512,2.31445
68,30:45.7,1.23535,2.36328
