,Waktu,Pipi,Alis
0,08:48.6,2.51953,0.69336
1,08:48.7,2.57324,0.68359
2,08:48.7,2.61719,0.67383
3,08:48.7,2.6123,0.67383
4,08:48.7,2.56348,0.67871
5,08:48.7,2.57324,0.62012
6,08:48.7,2.52441,0.57617
7,08:48.8,2.55859,0.54199
8,08:48.8,2.55859,0.50293
9,08:48.8,2.53906,0.47852
10,08:48.8,2.52441,0.45898
11,08:48.8,2.57324,0.43457
12,08:48.8,2.65625,0.41504
13,08:48.9,2.6416,0.40039
14,08:48.9,2.58301,0.38574
15,08:48.9,2.55371,0.37109
16,08:48.9,2.6123,0.36621
17,08:48.9,2.58789,0.36621
18,08:49.0,2.55371,0.35645
19,08:49.0,2.56348,0.35645
20,08:49.0,2.6123,0.34668
21,08:49.0,2.66602,0.33691
22,08:49.0,2.6123,0.33691
23,08:49.0,2.54395,0.33691
24,08:49.1,2.56348,0.3418
25,08:49.1,2.58301,0.34668
26,08:49.1,2.56836,0.34668
27,08:49.1,2.53906,0.34668
28,08:49.1,2.57324,0.34668
29,08:49.1,2.63184,0.34668
30,08:49.2,2.65137,0.35645
31,08:49.2,2.57813,0.36133
32,08:49.2,2.54883,0.37109
33,08:49.2,2.56836,0.37598
34,08:49.2,2.54395,0.37598
35,08:49.3,2.53906,0.38086
36,08:49.3,2.51465,0.38574
37,08:49.3,2.57813,0.38574
38,08:49.3,2.62207,0.38574
39,08:49.3,2.58789,0.40039
40,08:49.3,2.50488,0.40039
41,08:49.4,2.45605,0.41016
42,08:49.4,2.55371,0.40527
43,08:49.4,2.53906,0.41016
44,08:49.4,2.55371,0.40527
45,08:49.4,2.64648,0.40527
46,08:49.4,2.75879,0.40527
47,08:49.5,2.81738,0.41016
48,08:49.5,2.7002,0.4248
49,08:49.5,2.63184,0.43945
50,08:49.5,2.66113,0.44434
51,08:49.5,2.73926,0.44922
52,08:49.6,2.78809,0.44922
53,08:49.6,2.87109,0.44434
54,08:49.6,2.94922,0.44434
55,08:49.6,3.02246,0.43945
56,08:49.6,2.97363,0.43945
57,08:49.6,2.89551,0.43945
58,08:49.7,2.84668,0.43945
59,08:49.7,2.86621,0.43457
60,08:49.7,2.81738,0.43457
61,08:49.7,2.78809,0.43457
62,08:49.7,2.82715,0.42969
63,08:49.7,2.90039,0.4248
64,08:49.8,3.03223,0.4248
65,08:49.8,2.9541,0.43457
66,08:49.8,2.85156,0.42969
67,08:49.8,2.83203,0.43457
68,08:49.8,2.88086,0.4248
69,08:49.9,2.9248,0.4248
70,08:49.9,2.97363,0.4248
71,08:49.9,3.07617,0.4248
72,08:49.9,3.12012,0.41992
73,08:49.9,3.06152,0.41992
74,08:49.9,2.96875,0.41504
75,08:50.0,2.91504,0.41992
76,08:50.0,2.94922,0.4248
77,08:50.0,2.88574,0.43457
78,08:50.0,2.86133,0.42969
79,08:50.0,2.80762,0.4248
80,08:50.1,2.87598,0.4248
81,08:50.1,2.96875,0.42969
82,08:50.1,2.90527,0.43457
83,08:50.1,2.86133,0.43945
84,08:50.1,2.91016,0.43457
85,08:50.1,2.90527,0.4248
86,08:50.2,2.87109,0.42969
87,08:50.2,2.8418,0.4248
88,08:50.2,2.84668,0.4248
89,08:50.2,2.92969,0.41504
90,08:50.2,2.92969,0.41992
91,08:50.2,2.86621,0.4248
92,08:50.3,2.86621,0.4248
93,08:50.3,2.90039,0.42969
94,08:50.3,2.80762,0.43457
95,08:50.3,2.77344,0.42969
96,08:50.3,2.74902,0.41992
97,08:50.4,2.82227,0.41992
98,08:50.4,2.88574,0.41504
99,08:50.4,2.85156,0.41992
100,08:50.4,2.77344,0.41992
101,08:50.4,2.78809,0.41992
102,08:50.4,2.79297,0.41504
103,08:50.5,2.75879,0.41504
104,08:50.5,2.71484,0.41504
105,08:50.5,2.71973,0.41016
106,08:50.5,2.79785,0.41016
107,08:50.5,2.82227,0.41992
108,08:50.5,2.76367,0.41992
109,08:50.6,2.74902,0.41992
110,08:50.6,2.79297,0.4248
111,08:50.6,2.72949,0.43945
112,08:50.6,2.69531,0.43457
