,Waktu,Pipi,Alis
0,12:09.9,2.99316,0.71289
1,12:09.9,2.9541,0.69824
2,12:09.9,2.96875,0.69336
3,12:09.9,3.00781,0.68359
4,12:09.9,3.05664,0.67383
5,12:10.0,2.96875,0.62988
6,12:10.0,3.03711,0.58594
7,12:10.0,2.98828,0.54199
8,12:10.0,2.91992,0.5127
9,12:10.0,2.92969,0.4834
10,12:10.0,2.98828,0.46387
11,12:10.1,3.06152,0.42969
12,12:10.1,2.99805,0.41992
13,12:10.1,2.96387,0.41504
14,12:10.1,3.00293,0.40039
15,12:10.2,3.01758,0.39063
16,12:10.2,3.00293,0.38574
17,12:10.2,2.99316,0.38086
18,12:10.2,3.0127,0.37109
19,12:10.2,3.07617,0.36133
20,12:10.3,3.15918,0.35156
21,12:10.3,3.11035,0.35156
22,12:10.3,3.07617,0.35645
23,12:10.3,3.13965,0.35156
24,12:10.3,3.06641,0.35645
25,12:10.3,3.01758,0.35645
26,12:10.3,2.9834,0.35645
27,12:10.4,3.06152,0.35645
28,12:10.4,3.15918,0.34668
29,12:10.4,3.12012,0.35645
30,12:10.4,3.04688,0.36133
31,12:10.4,3.06641,0.37109
32,12:10.4,3.10059,0.37109
33,12:10.5,3.06641,0.37598
34,12:10.5,3.02246,0.38086
35,12:10.5,3.03223,0.38574
36,12:10.5,3.07617,0.39551
37,12:10.5,3.14453,0.40039
38,12:10.5,3.08105,0.41016
39,12:10.6,3.04199,0.41016
40,12:10.6,3.10059,0.41016
41,12:10.6,3.11035,0.41504
42,12:10.6,3.09082,0.4248
43,12:10.6,3.02734,0.4248
44,12:10.6,3.07617,0.4248
45,12:10.7,3.21289,0.41504
46,12:10.7,3.21777,0.41992
47,12:10.7,3.1543,0.41992
48,12:10.7,3.13477,0.4248
49,12:10.7,3.18848,0.42969
50,12:10.8,3.13477,0.42969
51,12:10.8,3.11523,0.42969
52,12:10.8,3.13477,0.42969
53,12:10.8,3.19336,0.43945
54,12:10.8,3.26172,0.43945
55,12:10.8,3.21777,0.44922
56,12:10.9,3.14941,0.4541
57,12:10.9,3.14453,0.4541
58,12:10.9,3.19336,0.4541
59,12:10.9,3.14941,0.45898
60,12:10.9,3.09082,0.4541
61,12:10.9,3.11523,0.44434
62,12:11.0,3.20801,0.43945
63,12:11.0,3.25684,0.43945
64,12:11.0,3.16895,0.43945
65,12:11.0,3.125,0.43945
66,12:11.0,3.17383,0.44434
67,12:11.1,3.125,0.44434
68,12:11.1,3.10059,0.44434
69,12:11.1,3.0957,0.44434
70,12:11.1,3.125,0.44922
71,12:11.1,3.20801,0.44922
72,12:11.1,3.21289,0.44922
73,12:11.2,3.16406,0.44922
74,12:11.2,3.24219,0.44922
75,12:11.2,3.36426,0.44922
76,12:11.2,3.24707,0.4541
77,12:11.2,3.18359,0.4541
78,12:11.2,3.19336,0.4541
79,12:11.3,3.30078,0.44922
80,12:11.3,3.4082,0.44434
81,12:11.3,3.66211,0.44434
82,12:11.3,4.0918,0.44434
83,12:11.3,4.59473,0.43457
84,12:11.4,4.69727,0.4248
85,12:11.4,4.69727,0.42969
86,12:11.4,4.69727,0.42969
87,12:11.4,4.69727,0.4248
88,12:11.4,4.69238,0.4248
