,Waktu,Pipi,Alis
0,26:03.4,1.21582,1.7334
1,26:03.4,1.20117,1.75293
2,26:03.4,1.19141,1.72363
3,26:03.5,1.19629,1.69922
4,26:03.5,1.21582,1.67969
5,26:03.5,1.21094,1.75781
6,26:03.5,1.22559,1.72852
7,26:03.5,1.23047,1.71875
8,26:03.5,1.24512,1.73828
9,26:03.6,1.2207,1.69922
10,26:03.6,1.21582,1.65527
11,26:03.6,1.23047,1.65527
12,26:03.6,1.21094,1.68457
13,26:03.6,1.20117,1.71875
14,26:03.6,1.2207,1.73828
15,26:03.6,1.2207,1.71875
16,26:03.7,1.23535,1.71387
17,26:03.7,1.24512,1.72852
18,26:03.7,1.21094,1.66992
19,26:03.7,1.22559,1.64551
20,26:03.7,1.23047,1.67969
21,26:03.7,1.19629,1.69922
22,26:03.8,1.20605,1.74805
23,26:03.8,1.22559,1.73828
24,26:03.8,1.22559,1.71875
25,26:03.8,1.24512,1.7334
26,26:03.9,1.23535,1.72852
27,26:03.9,1.21094,1.6748
28,26:03.9,1.23535,1.65039
29,26:03.9,1.2207,1.69922
30,26:03.9,1.20117,1.72363
31,26:03.9,1.2207,1.76758
32,26:04.0,1.22559,1.74805
33,26:04.0,1.22559,1.73828
34,26:04.0,1.24023,1.7627
35,26:04.0,1.2207,1.71875
36,26:04.0,1.21582,1.6748
37,26:04.1,1.23047,1.67969
38,26:04.1,1.20605,1.69922
39,26:04.1,1.20605,1.7334
40,26:04.1,1.2207,1.74316
41,26:04.1,1.22559,1.72363
42,26:04.1,1.24512,1.72363
43,26:04.2,1.24023,1.74805
44,26:04.2,1.21094,1.68457
45,26:04.2,1.22559,1.64551
46,26:04.2,1.22559,1.67969
47,26:04.2,1.20117,1.68945
48,26:04.2,1.21094,1.7334
49,26:04.2,1.23047,1.72852
50,26:04.3,1.22559,1.71387
51,26:04.3,1.24023,1.72852
52,26:04.3,1.23047,1.71875
53,26:04.3,1.21582,1.65527
54,26:04.3,1.23535,1.64551
55,26:04.3,1.21582,1.68945
56,26:04.4,1.19629,1.71875
57,26:04.4,1.21582,1.74805
58,26:04.4,1.22559,1.72852
59,26:04.4,1.23535,1.72363
60,26:04.5,1.24512,1.75781
61,26:04.5,1.21582,1.72852
62,26:04.5,1.21582,1.67969
63,26:04.5,1.23535,1.68945
64,26:04.5,1.20605,1.7041
65,26:04.6,1.20605,1.72852
66,26:04.6,1.2207,1.73828
67,26:04.6,1.22559,1.72363
68,26:04.6,1.24023,1.71387
69,26:04.6,1.24023,1.7334
70,26:04.6,1.21094,1.6748
71,26:04.7,1.23047,1.65039
72,26:04.7,1.22559,1.68945
73,26:04.7,1.20117,1.69922
74,26:04.7,1.21582,1.73828
75,26:04.7,1.22559,1.73828
76,26:04.7,1.23047,1.7334
77,26:04.8,1.25,1.72852
78,26:04.8,1.23047,1.73828
79,26:04.8,1.21582,1.67969
80,26:04.8,1.23047,1.66992
81,26:04.8,1.2207,1.69922
82,26:04.9,1.20117,1.72852
83,26:04.9,1.21582,1.7627
84,26:04.9,1.22559,1.73828
85,26:04.9,1.23535,1.7334
86,26:04.9,1.24512,1.75293
87,26:04.9,1.2207,1.71875
88,26:05.0,1.22559,1.68457
89,26:05.0,1.23535,1.69922
90,26:05.0,1.21094,1.72363
91,26:05.0,1.20605,1.75293
92,26:05.0,1.21582,1.78223
93,26:05.0,1.23047,1.75781
94,26:05.1,1.24512,1.74805
95,26:05.1,1.24023,1.77734
96,26:05.1,1.21582,1.70898
97,26:05.1,1.23535,1.66992
98,26:05.1,1.22559,1.69922
99,26:05.2,1.21094,1.71387
100,26:05.2,1.21582,1.7627
101,26:05.2,1.23047,1.75293
102,26:05.2,1.23047,1.73828
103,26:05.2,1.24512,1.7334
104,26:05.2,1.23535,1.7334
105,26:05.2,1.21582,1.67969
106,26:05.3,1.24023,1.66992
107,26:05.3,1.21582,1.68457
108,26:05.3,1.20605,1.71875
109,26:05.3,1.21094,1.70898
110,26:05.3,1.22559,1.69922
111,26:05.4,1.23047,1.68945
112,26:05.4,1.23535,1.72363
113,26:05.4,1.2207,1.69434
114,26:05.4,1.2207,1.66504
115,26:05.4,1.22559,1.68457
116,26:05.5,1.20605,1.71875
117,26:05.5,1.20605,1.76758
118,26:05.5,1.21094,1.75293
119,26:05.5,1.22559,1.74316
120,26:05.5,1.23535,1.72852
121,26:05.5,1.23535,1.75781
122,26:05.6,1.21094,1.69922
123,26:05.6,1.23047,1.67969
124,26:05.6,1.2207,1.7041
125,26:05.6,1.20605,1.72852
126,26:05.6,1.20605,1.75293
127,26:05.6,1.2207,1.74316
128,26:05.7,1.22559,1.75293
129,26:05.7,1.23535,1.74805
130,26:05.7,1.2207,1.7334
131,26:05.7,1.20605,1.66016
132,26:05.7,1.22559,1.65039
133,26:05.8,1.20605,1.68945
134,26:05.8,1.19629,1.71387
135,26:05.8,1.20605,1.7627
136,26:05.8,1.22559,1.73828
137,26:05.8,1.22559,1.70898
138,26:05.8,1.23047,1.72852
139,26:05.8,1.21582,1.69434
140,26:05.8,1.2207,1.66992
141,26:05.9,1.2207,1.6748
142,26:05.9,1.20605,1.68457
143,26:05.9,1.20605,1.74316
144,26:05.9,1.21094,1.7627
145,26:05.9,1.23535,1.76758
146,26:06.0,1.23535,1.75781
147,26:06.0,1.23047,1.80664
148,26:06.0,1.21582,1.73828
149,26:06.0,1.23047,1.71875
150,26:06.0,1.2207,1.72852
151,26:06.0,1.21094,1.73828
152,26:06.1,1.21094,1.77246
153,26:06.1,1.23047,1.78223
154,26:06.1,1.24023,1.75293
155,26:06.1,1.25488,1.75293
156,26:06.2,1.24023,1.75781
157,26:06.2,1.23047,1.7041
158,26:06.2,1.24023,1.69922
159,26:06.2,1.23047,1.71387
160,26:06.2,1.21094,1.75293
161,26:06.2,1.21094,1.79199
162,26:06.2,1.23047,1.77734
163,26:06.3,1.23047,1.74805
164,26:06.3,1.23535,1.76758
165,26:06.3,1.2207,1.70898
166,26:06.3,1.21582,1.66016
167,26:06.4,1.2207,1.65039
168,26:06.4,1.20605,1.67969
169,26:06.4,1.20117,1.71387
170,26:06.4,1.21582,1.73828
171,26:06.4,1.23047,1.71875
172,26:06.4,1.23535,1.70898
173,26:06.4,1.24023,1.71875
174,26:06.4,1.2207,1.66016
175,26:06.5,1.23047,1.65527
176,26:06.5,1.23047,1.66504
177,26:06.5,1.21582,1.7041
178,26:06.5,1.21094,1.7627
179,26:06.5,1.23047,1.7627
180,26:06.6,1.23047,1.75293
181,26:06.6,1.25,1.75781
182,26:06.6,1.23535,1.7627
183,26:06.6,1.2207,1.69922
184,26:06.7,1.23047,1.68457
185,26:06.7,1.22559,1.71387
186,26:06.7,1.20605,1.74316
187,26:06.7,1.21094,1.79688
188,26:06.7,1.23535,1.77246
189,26:06.7,1.23535,1.74805
190,26:06.7,1.24023,1.78223
191,26:06.7,1.22559,1.7334
192,26:06.8,1.22559,1.7041
193,26:06.8,1.22559,1.69434
194,26:06.8,1.20605,1.71875
195,26:06.8,1.19141,1.74805
196,26:06.9,1.20605,1.77246
197,26:06.9,1.2207,1.74316
198,26:06.9,1.22559,1.7334
199,26:06.9,1.22559,1.7627
200,26:06.9,1.21094,1.69434
201,26:07.0,1.21582,1.6748
202,26:07.0,1.2207,1.68945
203,26:07.0,1.20605,1.72363
204,26:07.0,1.20117,1.7627
205,26:07.0,1.22559,1.75781
206,26:07.0,1.22559,1.74316
207,26:07.0,1.24512,1.75293
208,26:07.1,1.23535,1.76758
209,26:07.1,1.2207,1.72363
210,26:07.1,1.23047,1.71387
211,26:07.1,1.22559,1.74316
212,26:07.1,1.20605,1.77246
213,26:07.2,1.21094,1.80664
214,26:07.2,1.24512,1.78223
215,26:07.2,1.23535,1.75781
216,26:07.2,1.24512,1.79199
217,26:07.2,1.23047,1.74805
218,26:07.2,1.22559,1.71387
219,26:07.2,1.23535,1.68945
220,26:07.3,1.22559,1.72363
221,26:07.3,1.20605,1.73828
222,26:07.3,1.22559,1.76758
223,26:07.3,1.23535,1.74316
224,26:07.3,1.24023,1.7334
225,26:07.4,1.24512,1.75781
226,26:07.4,1.2207,1.67969
227,26:07.4,1.2207,1.64063
228,26:07.4,1.22559,1.63574
229,26:07.4,1.20605,1.66992
230,26:07.4,1.20605,1.71387
231,26:07.5,1.23047,1.72363
232,26:07.5,1.22559,1.7041
233,26:07.5,1.24512,1.72363
234,26:07.5,1.23535,1.72363
235,26:07.5,1.21582,1.65527
236,26:07.5,1.23047,1.62598
237,26:07.6,1.23047,1.66016
238,26:07.6,1.20117,1.72852
239,26:07.6,1.2207,1.77246
240,26:07.6,1.24512,1.75293
241,26:07.6,1.24023,1.72852
242,26:07.7,1.25,1.7627
243,26:07.7,1.23535,1.72852
244,26:07.7,1.2207,1.6748
245,26:07.7,1.24023,1.66016
246,26:07.7,1.22559,1.69922
247,26:07.7,1.20605,1.73828
248,26:07.8,1.22559,1.77246
249,26:07.8,1.23535,1.74316
250,26:07.8,1.24512,1.72852
251,26:07.8,1.25,1.74805
252,26:07.8,1.22559,1.68457
253,26:07.8,1.22559,1.66016
254,26:07.9,1.23535,1.67969
255,26:07.9,1.21094,1.70898
256,26:07.9,1.21094,1.74805
257,26:07.9,1.23047,1.75781
258,26:07.9,1.22559,1.74316
259,26:08.0,1.25,1.75293
260,26:08.0,1.24512,1.74805
261,26:08.0,1.2207,1.67969
262,26:08.0,1.23047,1.65527
263,26:08.0,1.23047,1.70898
264,26:08.0,1.20117,1.72852
265,26:08.1,1.2207,1.75781
266,26:08.1,1.24023,1.7334
267,26:08.1,1.23535,1.72852
268,26:08.1,1.25,1.74805
269,26:08.1,1.23047,1.71387
270,26:08.1,1.21582,1.6748
271,26:08.2,1.24512,1.66992
272,26:08.2,1.2207,1.7041
273,26:08.2,1.21094,1.74316
274,26:08.2,1.22559,1.77246
275,26:08.2,1.23047,1.75293
276,26:08.3,1.24512,1.74316
