,Waktu,Pipi,Alis
0,08:12.8,2.63184,0.68359
1,08:12.9,2.66602,0.67871
2,08:12.9,2.62695,0.68359
3,08:12.9,2.56836,0.67871
4,08:12.9,2.54395,0.66895
5,08:12.9,2.68555,0.61035
6,08:12.9,2.64648,0.56641
7,08:13.0,2.56836,0.52734
8,08:13.0,2.62695,0.49805
9,08:13.0,2.61719,0.46875
10,08:13.0,2.63184,0.4541
11,08:13.0,2.58789,0.42969
12,08:13.0,2.65137,0.41504
13,08:13.1,2.74414,0.39551
14,08:13.1,2.73926,0.38574
15,08:13.1,2.68555,0.37109
16,08:13.1,2.66113,0.36621
17,08:13.1,2.68555,0.36133
18,08:13.2,2.6416,0.35156
19,08:13.2,2.62207,0.34668
20,08:13.2,2.61719,0.3418
21,08:13.2,2.65625,0.33691
22,08:13.2,2.70508,0.33203
23,08:13.2,2.64648,0.33203
24,08:13.3,2.59277,0.33203
25,08:13.3,2.60254,0.33691
26,08:13.3,2.58301,0.33691
27,08:13.3,2.55859,0.33691
28,08:13.3,2.56348,0.3418
29,08:13.3,2.57324,0.3418
30,08:13.4,2.68066,0.3418
31,08:13.4,2.67578,0.34668
32,08:13.4,2.63672,0.35156
33,08:13.4,2.59277,0.36133
34,08:13.4,2.6416,0.36621
35,08:13.5,2.62207,0.37598
36,08:13.5,2.6709,0.37598
37,08:13.5,2.73926,0.38086
38,08:13.5,2.80273,0.38086
39,08:13.5,2.85156,0.38574
40,08:13.5,2.77832,0.38574
41,08:13.6,2.71484,0.38574
42,08:13.6,2.72461,0.39063
43,08:13.6,2.76855,0.39551
44,08:13.6,2.77832,0.39551
45,08:13.6,2.73438,0.39551
46,08:13.6,2.76367,0.40527
47,08:13.7,2.8125,0.40039
48,08:13.7,2.83691,0.40527
49,08:13.7,2.75391,0.41504
50,08:13.7,2.70508,0.41992
51,08:13.7,2.7832,0.4248
52,08:13.8,2.83691,0.43457
53,08:13.8,2.84668,0.43457
54,08:13.8,2.79297,0.43457
55,08:13.8,2.85156,0.4248
56,08:13.8,2.91016,0.41504
57,08:13.8,2.87109,0.41504
58,08:13.9,2.80273,0.41016
59,08:13.9,2.8125,0.40527
60,08:13.9,2.91992,0.40039
61,08:13.9,3.04199,0.39551
62,08:13.9,3.19824,0.39063
63,08:13.9,3.29102,0.39063
64,08:14.0,3.33008,0.39063
65,08:14.0,3.28613,0.39551
66,08:14.0,3.14453,0.39551
67,08:14.0,2.99805,0.40527
68,08:14.0,2.96875,0.40527
69,08:14.1,3.01758,0.40527
70,08:14.1,3.06152,0.40527
71,08:14.1,3.03711,0.40527
72,08:14.1,3.08594,0.41016
73,08:14.1,3.04199,0.41016
74,08:14.1,2.94434,0.41992
75,08:14.2,2.8418,0.4248
76,08:14.2,2.85645,0.4248
77,08:14.2,2.87109,0.4248
78,08:14.2,2.88086,0.42969
79,08:14.2,2.83203,0.43457
80,08:14.3,2.87598,0.43457
81,08:14.3,2.93945,0.42969
82,08:14.3,2.93945,0.42969
83,08:14.3,2.79785,0.43457
84,08:14.3,2.7002,0.43457
85,08:14.3,2.69531,0.43457
86,08:14.4,2.69043,0.43457
87,08:14.4,2.69531,0.42969
88,08:14.4,2.65137,0.4248
89,08:14.4,2.72461,0.41992
