,Waktu,Pipi,Alis
0,57:08.0,1.9043,4.70215
1,57:08.0,1.91406,4.69727
2,57:08.0,1.91406,4.70215
3,57:08.0,1.88477,4.70215
4,57:08.0,1.875,4.69727
5,57:08.1,1.90918,4.70215
6,57:08.1,1.89941,4.70215
7,57:08.1,1.87012,4.70215
8,57:08.1,1.89453,4.70215
9,57:08.1,1.93848,4.70215
10,57:08.1,1.9043,4.70215
11,57:08.2,1.85547,4.70215
12,57:08.2,1.86523,4.70215
13,57:08.2,1.89453,4.70215
14,57:08.2,1.88477,4.70215
15,57:08.2,1.88477,4.70215
16,57:08.3,1.875,4.69727
17,57:08.3,1.91895,4.70215
18,57:08.3,1.92871,4.70215
19,57:08.3,1.875,4.70215
20,57:08.3,1.86523,4.70215
21,57:08.3,1.88477,4.70215
22,57:08.4,1.89941,4.70215
23,57:08.4,1.88965,4.70215
24,57:08.4,1.87012,4.69727
25,57:08.4,1.88965,4.70215
26,57:08.4,1.93848,4.70215
27,57:08.4,1.92871,4.70215
28,57:08.5,1.87012,4.70215
29,57:08.5,1.87012,4.70215
30,57:08.5,1.9043,4.70215
31,57:08.5,1.90918,4.69727
32,57:08.5,1.90918,4.70215
33,57:08.6,1.88477,4.69727
34,57:08.6,1.91895,4.70215
35,57:08.6,1.94824,4.70215
36,57:08.6,1.89941,4.70215
37,57:08.6,1.875,4.70215
38,57:08.6,1.88477,4.70215
39,57:08.7,1.89941,4.69727
40,57:08.7,1.88477,4.70215
41,57:08.7,1.87012,4.70215
42,57:08.7,1.87988,4.70215
43,57:08.7,1.92383,4.70215
44,57:08.7,1.92871,4.70215
45,57:08.8,1.86035,4.70215
46,57:08.8,1.85059,4.70215
47,57:08.8,1.88477,4.70215
48,57:08.8,1.89941,4.69727
49,57:08.8,1.89941,4.69727
50,57:08.9,1.87012,4.69727
51,57:08.9,1.88477,4.69727
52,57:08.9,1.92383,4.70215
53,57:08.9,1.9043,4.70215
54,57:08.9,1.875,4.70215
55,57:08.9,1.88477,4.70215
56,57:09.0,1.91895,4.70215
57,57:09.0,1.9043,4.70215
58,57:09.0,1.89941,4.69727
59,57:09.0,1.88965,4.70215
60,57:09.0,1.93848,4.69727
61,57:09.0,1.96777,4.70215
62,57:09.1,1.9043,4.70215
63,57:09.1,1.87988,4.69727
64,57:09.1,1.89941,4.70215
65,57:09.1,1.92383,4.69727
66,57:09.1,1.91406,4.69727
67,57:09.2,1.88965,4.69727
68,57:09.2,1.88477,4.70215
69,57:09.2,1.91895,4.70215
70,57:09.2,1.91895,4.70215
71,57:09.2,1.87012,4.70215
72,57:09.2,1.86523,4.70215
73,57:09.3,1.89453,4.70215
74,57:09.3,1.87988,4.70215
75,57:09.3,1.88477,4.70215
76,57:09.3,1.86523,4.69727
77,57:09.3,1.89941,4.70215
78,57:09.3,1.93848,4.70215
79,57:09.4,1.88965,4.70215
80,57:09.4,1.87012,4.70215
81,57:09.4,1.88477,4.70215
82,57:09.4,1.91406,4.70215
83,57:09.4,1.90918,4.70215
84,57:09.5,1.89941,4.69727
85,57:09.5,1.88477,4.69727
86,57:09.5,1.92871,4.69727
87,57:09.5,1.94824,4.70215
88,57:09.5,1.88965,4.70215
89,57:09.5,1.89453,4.70215
90,57:09.6,1.90918,4.70215
91,57:09.6,1.91895,4.70215
92,57:09.6,1.89453,4.69727
93,57:09.6,1.87012,4.69727
94,57:09.6,1.88477,4.70215
95,57:09.6,1.93359,4.70215
96,57:09.7,1.9043,4.70215
97,57:09.7,1.85547,4.70215
98,57:09.7,1.87012,4.69727
99,57:09.7,1.91895,4.70215
100,57:09.7,1.9043,4.70215
101,57:09.8,1.89941,4.70215
102,57:09.8,1.87988,4.69727
103,57:09.8,1.90918,4.69727
104,57:09.8,1.95312,4.70215
105,57:09.8,1.89941,4.70215
106,57:09.8,1.88477,4.70215
107,57:09.9,1.88965,4.70215
108,57:09.9,1.89453,4.69727
109,57:09.9,1.88477,4.70215
110,57:09.9,1.87988,4.69727
111,57:09.9,1.88477,4.70215
112,57:10.0,1.93848,4.70215
113,57:10.0,1.93359,4.70215
114,57:10.0,1.87012,4.70215
115,57:10.0,1.87012,4.70215
116,57:10.0,1.91406,4.70215
117,57:10.0,1.91895,4.69727
118,57:10.1,1.91895,4.69727
119,57:10.1,1.88965,4.69727
120,57:10.1,1.90918,4.70215
121,57:10.1,1.96289,4.70215
122,57:10.1,1.92383,4.70215
123,57:10.1,1.89453,4.70215
124,57:10.2,1.89453,4.70215
125,57:10.2,1.91895,4.70215
126,57:10.2,1.89941,4.69727
127,57:10.2,1.89941,4.70215
128,57:10.2,1.88477,4.69727
129,57:10.3,1.92383,4.69727
130,57:10.3,1.93359,4.70215
131,57:10.3,1.86035,4.70215
132,57:10.3,1.86035,4.70215
133,57:10.3,1.89453,4.69727
134,57:10.3,1.9043,4.69727
135,57:10.4,1.89453,4.69727
136,57:10.4,1.86035,4.69727
137,57:10.4,1.87988,4.70215
138,57:10.4,1.92871,4.70215
139,57:10.4,1.91406,4.70215
140,57:10.4,1.875,4.70215
141,57:10.5,1.875,4.70215
142,57:10.5,1.9043,4.70215
143,57:10.5,1.9043,4.70215
144,57:10.5,1.90918,4.69727
145,57:10.5,1.89941,4.70215
146,57:10.6,1.93848,4.70215
147,57:10.6,1.95801,4.70215
148,57:10.6,1.89941,4.70215
149,57:10.6,1.88965,4.70215
150,57:10.6,1.91895,4.70215
151,57:10.6,1.94336,4.69727
152,57:10.7,1.91895,4.69727
153,57:10.7,1.89941,4.69727
154,57:10.7,1.88965,4.70215
155,57:10.7,1.94336,4.70215
156,57:10.7,1.94824,4.70215
157,57:10.7,1.88965,4.70215
158,57:10.8,1.87988,4.70215
159,57:10.8,1.9043,4.70215
160,57:10.8,1.91406,4.70215
161,57:10.8,1.91406,4.70215
162,57:10.8,1.89453,4.69727
