,Pipi,Alis
0,2.84668,0.058589999999999996
1,2.82227,0.058589999999999996
2,2.87109,0.058589999999999996
3,2.87109,0.05371
4,2.81738,0.058589999999999996
5,2.78809,0.05371
6,2.83691,0.05371
7,2.89551,0.05371
8,2.8759799999999998,0.05371
9,2.83203,0.05371
10,2.83203,0.058589999999999996
11,2.8808599999999998,0.058589999999999996
12,2.8515599999999997,0.058589999999999996
13,2.79785,0.058589999999999996
14,2.80762,0.058589999999999996
15,2.87109,0.058589999999999996
16,2.9003900000000002,0.058589999999999996
17,2.8613299999999997,0.058589999999999996
18,2.83203,0.05371
19,2.87109,0.05371
20,2.89551,0.058589999999999996
21,2.84668,0.058589999999999996
22,2.80273,0.058589999999999996
23,2.83203,0.06836
24,2.9003900000000002,0.06836
25,2.9052700000000002,0.06348
26,2.85645,0.06348
27,2.83203,0.06348
28,2.88574,0.058589999999999996
29,2.8759799999999998,0.06348
30,2.81738,0.058589999999999996
31,2.80273,0.058589999999999996
32,2.8515599999999997,0.06348
33,2.9003900000000002,0.058589999999999996
34,2.8759799999999998,0.058589999999999996
35,2.83691,0.058589999999999996
36,2.8515599999999997,0.058589999999999996
37,2.89062,0.058589999999999996
38,2.8515599999999997,0.058589999999999996
39,2.80273,0.058589999999999996
40,2.8125,0.058589999999999996
41,2.8808599999999998,0.058589999999999996
42,2.89551,0.058589999999999996
43,2.8613299999999997,0.058589999999999996
44,2.83691,0.058589999999999996
45,2.8808599999999998,0.058589999999999996
46,2.89062,0.058589999999999996
47,2.8418,0.058589999999999996
48,2.8125,0.058589999999999996
49,2.84668,0.058589999999999996
50,2.9150400000000003,0.058589999999999996
51,2.89551,0.058589999999999996
52,2.8515599999999997,0.058589999999999996
53,2.8418,0.058589999999999996
54,2.88574,0.05371
55,2.87109,0.058589999999999996
56,2.80762,0.058589999999999996
57,2.8125,0.058589999999999996
58,2.8662099999999997,0.058589999999999996
59,2.89062,0.058589999999999996
60,2.85645,0.058589999999999996
61,2.82227,0.058589999999999996
62,2.85645,0.058589999999999996
63,2.8759799999999998,0.05371
64,2.83203,0.058589999999999996
65,2.78809,0.058589999999999996
66,2.8125,0.058589999999999996
67,2.87109,0.058589999999999996
68,2.8759799999999998,0.058589999999999996
69,2.83691,0.058589999999999996
70,2.8125,0.058589999999999996
71,2.87109,0.058589999999999996
72,2.8662099999999997,0.058589999999999996
73,2.79785,0.058589999999999996
74,2.78809,0.058589999999999996
75,2.83691,0.06348
76,2.8808599999999998,0.058589999999999996
77,2.8613299999999997,0.06348
78,2.81738,0.06348
79,2.82715,0.06348
80,2.87109,0.06348
81,2.83691,0.06348
82,2.79297,0.06348
83,2.8125,0.06348
84,2.8759799999999998,0.06348
85,2.89062,0.06348
86,2.8418,0.06836
87,2.79785,0.06836
88,2.8418,0.06348
89,2.8613299999999997,0.06348
90,2.8125,0.06836
91,2.79785,0.06836
92,2.83203,0.06836
93,2.89062,0.07324
94,2.8808599999999998,0.07812999999999999
95,2.83203,0.11719
96,2.81738,0.21484
97,2.8808599999999998,0.17578
98,2.8613299999999997,0.28809
99,2.80762,0.41503999999999996
100,2.80273,0.55176
101,2.8613299999999997,0.7128899999999999
102,2.89551,0.89844
103,2.8662099999999997,1.1132799999999998
104,2.83203,1.3525399999999999
105,2.85645,1.51367
106,2.89062,1.3623
107,2.8418,1.62109
108,2.80273,1.88965
109,2.8125,2.1484400000000003
110,2.88574,2.42188
111,2.89551,2.69043
112,2.85645,2.96875
113,2.82715,3.25684
114,2.8808599999999998,2.98828
115,2.88574,3.0371099999999998
116,2.82715,3.25684
117,2.8125,3.4765599999999997
118,2.8515599999999997,3.70117
119,2.91016,3.93066
120,2.9003900000000002,4.14551
121,2.8662099999999997,4.37012
122,2.85645,4.4873
123,2.9003900000000002,4.0332
124,2.87109,4.24805
125,2.81738,4.472659999999999
126,2.81738,4.68262
127,2.89062,4.69727
128,2.91016,4.69727
129,2.88574,4.69727
130,2.84668,4.70215
131,2.88574,4.70215
132,2.9003900000000002,4.69727
133,2.84668,4.69727
134,2.8125,4.69727
135,2.8418,4.69727
136,2.9052700000000002,4.69727
137,2.9003900000000002,4.69727
138,2.8662099999999997,4.69727
139,2.8418,4.70215
140,2.9003900000000002,4.70215
141,2.88574,4.69727
142,2.82715,4.69727
143,2.82227,4.69727
144,2.8759799999999998,4.69727
145,2.9150400000000003,4.69727
146,2.88574,4.69727
147,2.8418,4.70215
148,2.8662099999999997,4.70215
149,2.89551,4.69727
150,2.8515599999999997,4.69727
151,2.81738,4.69727
152,2.82227,4.69727
153,2.89062,4.69727
154,2.9003900000000002,4.69727
155,2.87109,4.69727
156,2.82715,4.70215
157,2.8759799999999998,4.70215
158,2.8759799999999998,4.69727
159,2.82715,4.69727
160,2.80762,4.69727
161,2.84668,4.69727
162,2.9003900000000002,4.69727
163,2.88574,4.69727
164,2.83691,4.69727
