,Pipi,Alis
0,4.70215,1.5820299999999998
1,4.70215,1.55273
2,4.70215,1.53809
3,4.70215,1.57227
4,4.7070300000000005,1.55273
5,4.7070300000000005,1.52344
6,4.7070300000000005,1.49414
7,4.70215,1.51855
8,4.70215,1.57227
9,4.70215,1.57227
10,4.70215,1.5283200000000001
11,4.70215,1.51855
12,4.70215,1.54785
13,4.7070300000000005,1.51855
14,4.7070300000000005,1.49902
15,4.7070300000000005,1.51367
16,4.70215,1.55273
17,4.70215,1.5820299999999998
18,4.70215,1.55273
19,4.70215,1.5283200000000001
20,4.70215,1.54785
21,4.7070300000000005,1.55273
22,4.7070300000000005,1.52344
23,4.7070300000000005,1.5087899999999999
24,4.7070300000000005,1.5332
25,4.69727,1.57227
26,4.70215,1.57715
27,4.70215,1.54785
28,4.70215,1.5332
29,4.7070300000000005,1.5625
30,4.7070300000000005,1.5332
31,4.7070300000000005,1.51855
32,4.7070300000000005,1.50391
33,4.70215,1.53809
34,4.70215,1.55762
35,4.70215,1.5429700000000002
36,4.70215,1.51855
37,4.70215,1.5283200000000001
38,4.7070300000000005,1.54785
39,4.7070300000000005,1.51367
40,4.7070300000000005,1.48926
41,4.7070300000000005,1.49414
42,4.70215,1.53809
43,4.70215,1.5625
44,4.70215,1.5332
45,4.70215,1.52344
46,4.70215,1.55762
47,4.7070300000000005,1.5429700000000002
48,4.7070300000000005,1.51367
49,4.7070300000000005,1.49902
50,4.70215,1.5332
51,4.70215,1.57227
52,4.70215,1.56738
53,4.70215,1.53809
54,4.70215,1.53809
55,4.7070300000000005,1.57715
56,4.7070300000000005,1.5429700000000002
57,4.7070300000000005,1.5283200000000001
58,4.7070300000000005,1.5283200000000001
59,4.7070300000000005,1.56738
60,4.70215,1.5820299999999998
61,4.70215,1.55762
62,4.70215,1.5332
63,4.70215,1.55273
64,4.7070300000000005,1.55273
65,4.7070300000000005,1.51855
66,4.7070300000000005,1.49414
67,4.70215,1.51855
68,4.70215,1.54785
69,4.70215,1.5625
70,4.70215,1.52344
71,4.70215,1.51367
72,4.7070300000000005,1.54785
73,4.7070300000000005,1.52344
74,4.7070300000000005,1.50391
75,4.7070300000000005,1.49414
76,4.70215,1.53809
77,4.70215,1.57227
78,4.7070300000000005,1.55273
79,4.70215,1.5283200000000001
80,4.70215,1.5429700000000002
81,4.7070300000000005,1.55762
82,4.7070300000000005,1.52344
83,4.7070300000000005,1.50391
84,4.7070300000000005,1.51855
85,4.70215,1.56738
86,4.70215,1.58691
87,4.70215,1.54785
88,4.70215,1.5283200000000001
89,4.70215,1.55762
90,4.7070300000000005,1.5429700000000002
91,4.7070300000000005,1.52344
92,4.7070300000000005,1.50391
93,4.70215,1.5332
94,4.70215,1.5918
95,4.70215,1.57715
96,4.70215,1.54785
97,4.70215,1.5429700000000002
98,4.7070300000000005,1.56738
99,4.7070300000000005,1.5283200000000001
100,4.7070300000000005,1.49902
101,4.7070300000000005,1.5087899999999999
102,4.70215,1.55273
103,4.70215,1.57715
104,4.70215,1.54785
105,4.70215,1.5332
106,4.70215,1.55762
107,4.7070300000000005,1.55762
108,4.7070300000000005,1.5283200000000001
109,4.7070300000000005,1.51367
110,4.7070300000000005,1.5332
111,4.70215,1.57227
112,4.70215,1.57715
113,4.70215,1.54785
114,4.70215,1.5429700000000002
115,4.70215,1.56738
116,4.7070300000000005,1.53809
117,4.7070300000000005,1.51855
118,4.7070300000000005,1.50391
119,4.70215,1.5429700000000002
120,4.70215,1.57227
121,4.69727,1.54785
122,4.70215,1.5283200000000001
123,4.70215,1.5429700000000002
124,4.7070300000000005,1.55762
125,4.7070300000000005,1.52344
126,4.7070300000000005,1.5087899999999999
127,4.7070300000000005,1.52344
128,4.70215,1.5625
129,4.70215,1.57227
130,4.70215,1.5429700000000002
131,4.70215,1.5332
132,4.70215,1.5625
133,4.7070300000000005,1.53809
134,4.7070300000000005,1.52344
135,4.7070300000000005,1.5087899999999999
136,4.70215,1.55762
137,4.70215,1.58691
138,4.70215,1.57227
139,4.70215,1.54785
140,4.70215,1.54785
141,4.7070300000000005,1.57715
142,4.7070300000000005,1.54785
143,4.7070300000000005,1.52344
144,4.7070300000000005,1.52344
145,4.70215,1.56738
146,4.70215,1.58691
147,4.70215,1.55273
148,4.70215,1.5332
149,4.70215,1.5625
150,4.7070300000000005,1.54785
151,4.7070300000000005,1.52344
152,4.7070300000000005,1.49902
153,4.69727,1.53809
154,4.70215,1.56738
155,4.70215,1.56738
156,4.70215,1.5332
157,4.70215,1.5283200000000001
158,4.7070300000000005,1.5625
159,4.7070300000000005,1.5283200000000001
160,4.7070300000000005,1.5087899999999999
161,4.7070300000000005,1.50391
162,4.70215,1.55273
163,4.70215,1.57715
164,4.70215,1.55762
165,4.70215,1.5332
166,4.70215,1.55762
167,4.7070300000000005,1.56738
168,4.7070300000000005,1.53809
169,4.7070300000000005,1.51855
170,4.70215,1.5429700000000002
171,4.70215,1.58691
172,4.70215,1.6162100000000001
173,4.70215,1.56738
174,4.70215,1.54785
175,4.70215,1.5966799999999999
176,4.7070300000000005,1.72852
177,4.7070300000000005,1.92383
178,4.7070300000000005,2.0849599999999997
179,4.70215,2.16797
180,4.70215,2.1875
181,4.70215,2.1337900000000003
182,4.70215,2.03613
183,4.70215,1.9628900000000002
184,4.7070300000000005,1.9433599999999998
185,4.70215,1.88965
186,4.7070300000000005,1.81152
187,4.7070300000000005,1.7578099999999999
188,4.70215,1.7382799999999998
189,4.70215,1.71875
190,4.70215,1.66504
191,4.70215,1.63086
192,4.70215,1.6503900000000002
193,4.7070300000000005,1.61133
194,4.7070300000000005,1.60645
195,4.7070300000000005,1.64063
196,4.70215,1.6796900000000001
197,4.70215,1.6796900000000001
198,4.70215,1.6601599999999999
199,4.70215,1.62109
200,4.70215,1.6162100000000001
201,4.70215,1.6455099999999998
202,4.7070300000000005,1.60156
203,4.7070300000000005,1.56738
204,4.7070300000000005,1.55273
205,4.70215,1.58691
206,4.70215,1.6162100000000001
207,4.70215,1.5966799999999999
208,4.70215,1.57715
209,4.70215,1.60645
210,4.7070300000000005,1.5966799999999999
211,4.7070300000000005,1.55273
212,4.7070300000000005,1.51367
213,4.70215,1.51855
214,4.70215,1.55273
215,4.70215,1.5625
216,4.70215,1.53809
217,4.70215,1.5332
218,4.7070300000000005,1.5625
219,4.7070300000000005,1.5283200000000001
220,4.7070300000000005,1.50391
221,4.7070300000000005,1.48926
222,4.70215,1.5332
223,4.70215,1.5625
224,4.70215,1.55762
225,4.70215,1.53809
226,4.70215,1.55273
227,4.7070300000000005,1.5820299999999998
228,4.7070300000000005,1.54785
229,4.7070300000000005,1.51855
230,4.70215,1.5966799999999999
231,4.70215,1.6845700000000001
232,4.70215,1.71387
233,4.70215,1.65527
234,4.70215,1.62109
235,4.70215,1.6503900000000002
236,4.7070300000000005,1.62598
237,4.7070300000000005,1.58691
238,4.7070300000000005,1.55273
239,4.70215,1.56738
240,4.70215,1.5918
241,4.69727,1.5918
242,4.70215,1.5625
243,4.70215,1.57227
244,4.7070300000000005,1.60156
245,4.7070300000000005,1.55273
246,4.7070300000000005,1.5087899999999999
247,4.7070300000000005,1.51367
248,4.70215,1.60156
249,4.70215,1.6503900000000002
250,4.70215,1.60645
251,4.70215,1.56738
252,4.70215,1.57227
253,4.7070300000000005,1.58691
254,4.7070300000000005,1.55273
255,4.7070300000000005,1.51855
256,4.7070300000000005,1.5332
257,4.70215,1.56738
258,4.70215,1.58691
259,4.70215,1.57227
260,4.70215,1.5820299999999998
261,4.70215,1.62598
262,4.70215,1.5820299999999998
263,4.7070300000000005,1.5429700000000002
264,4.7070300000000005,1.52344
265,4.70215,1.5625
266,4.70215,1.5918
267,4.70215,1.61133
268,4.70215,1.5820299999999998
269,4.70215,1.5625
270,4.7070300000000005,1.5625
271,4.7070300000000005,1.57715
272,4.7070300000000005,1.5918
273,4.7070300000000005,1.62598
274,4.70215,1.62598
275,4.70215,1.62109
276,4.70215,1.57227
277,4.70215,1.55762
278,4.70215,1.5966799999999999
279,4.7070300000000005,1.57227
280,4.7070300000000005,1.5332
281,4.70215,1.50391
282,4.70215,1.52344
283,4.70215,1.56738
284,4.70215,1.57715
285,4.70215,1.5625
286,4.70215,1.57227
287,4.70215,1.5966799999999999
288,4.7070300000000005,1.55273
289,4.7070300000000005,1.51855
290,4.7070300000000005,1.51367
291,4.70215,1.57227
292,4.70215,1.61133
293,4.70215,1.57715
294,4.70215,1.55762
295,4.70215,1.5820299999999998
296,4.7070300000000005,1.60645
297,4.7070300000000005,1.58691
298,4.7070300000000005,1.55273
299,4.7070300000000005,1.5625
300,4.70215,1.58691
301,4.70215,1.60156
302,4.70215,1.56738
303,4.70215,1.57227
304,4.7070300000000005,1.60156
305,4.7070300000000005,1.55762
306,4.7070300000000005,1.5332
307,4.7070300000000005,1.51855
308,4.70215,1.54785
309,4.70215,1.58691
310,4.70215,1.57715
311,4.70215,1.55273
312,4.70215,1.57227
313,4.7070300000000005,1.5820299999999998
314,4.7070300000000005,1.5429700000000002
315,4.7070300000000005,1.49902
316,4.7070300000000005,1.49902
317,4.70215,1.54785
318,4.70215,1.56738
319,4.70215,1.5283200000000001
320,4.70215,1.5283200000000001
321,4.70215,1.56738
322,4.7070300000000005,1.5429700000000002
323,4.7070300000000005,1.51855
324,4.7070300000000005,1.49902
325,4.70215,1.5332
326,4.70215,1.56738
327,4.70215,1.5625
328,4.70215,1.51367
329,4.70215,1.5087899999999999
330,4.7070300000000005,1.5966799999999999
331,4.7070300000000005,1.6162100000000001
332,4.7070300000000005,1.5966799999999999
333,4.7070300000000005,1.58691
334,4.70215,1.61133
335,4.70215,1.62598
336,4.70215,1.5820299999999998
337,4.70215,1.5625
338,4.70215,1.5918
339,4.7070300000000005,1.5820299999999998
340,4.7070300000000005,1.54785
341,4.7070300000000005,1.51855
342,4.7070300000000005,1.5429700000000002
343,4.70215,1.57715
344,4.70215,1.5918
345,4.70215,1.57715
346,4.70215,1.57715
347,4.70215,1.5966799999999999
348,4.7070300000000005,1.5625
349,4.7070300000000005,1.5283200000000001
350,4.7070300000000005,1.51367
351,4.70215,1.55273
352,4.70215,1.58691
353,4.70215,1.5625
354,4.70215,1.5429700000000002
355,4.70215,1.55762
356,4.7070300000000005,1.56738
