,Waktu,Pipi,Alis
0,35:39.3,1.03027,3.53516
1,35:39.3,1.04004,3.55957
2,35:39.3,1.03516,3.50098
3,35:39.3,1.02539,3.46191
4,35:39.3,1.02539,3.46191
5,35:39.4,1.03516,3.55469
6,35:39.4,1.02051,3.47656
7,35:39.4,1.02539,3.40332
8,35:39.4,1.02539,3.41309
9,35:39.4,1.02051,3.51074
10,35:39.4,1.02051,3.54492
11,35:39.5,1.03027,3.51074
12,35:39.5,1.04004,3.49121
13,35:39.5,1.05469,3.5498
14,35:39.5,1.0498,3.58398
15,35:39.5,1.03027,3.48633
16,35:39.6,1.04492,3.46191
17,35:39.6,1.04004,3.51074
18,35:39.6,1.02539,3.55957
19,35:39.6,1.03027,3.55469
20,35:39.6,1.04492,3.49121
21,35:39.6,1.0498,3.50586
22,35:39.7,1.05957,3.59375
23,35:39.7,1.04004,3.53027
24,35:39.7,1.03516,3.46191
25,35:39.7,1.03516,3.45215
26,35:39.7,1.02539,3.52539
27,35:39.7,1.02539,3.53516
28,35:39.8,1.03027,3.51074
29,35:39.8,1.03516,3.47656
30,35:39.8,1.04492,3.52051
31,35:39.8,1.04004,3.56445
32,35:39.8,1.02539,3.46191
33,35:39.9,1.03027,3.41309
34,35:39.9,1.02539,3.45703
35,35:39.9,1.01563,3.51563
36,35:39.9,1.01074,3.52051
37,35:39.9,1.03027,3.4668
38,35:39.9,1.03516,3.48633
39,35:40.0,1.04492,3.58398
40,35:40.0,1.03027,3.54492
41,35:40.0,1.02539,3.45703
42,35:40.0,1.03516,3.44238
43,35:40.0,1.02539,3.5498
44,35:40.0,1.02051,3.57422
45,35:40.1,1.02539,3.54492
46,35:40.1,1.04492,3.51074
47,35:40.1,1.0498,3.54004
48,35:40.1,1.0498,3.59863
49,35:40.1,1.03516,3.51563
50,35:40.2,1.03516,3.48145
51,35:40.2,1.03027,3.51074
52,35:40.2,1.02539,3.56934
53,35:40.2,1.03027,3.57422
54,35:40.2,1.04004,3.51563
55,35:40.2,1.04492,3.51563
56,35:40.3,1.05469,3.59863
57,35:40.3,1.04492,3.55957
58,35:40.3,1.03027,3.47168
59,35:40.3,1.03027,3.4375
60,35:40.3,1.02539,3.52051
61,35:40.3,1.01563,3.55469
62,35:40.4,1.02051,3.54004
63,35:40.4,1.04004,3.48633
64,35:40.4,1.04492,3.51563
65,35:40.4,1.04492,3.5791
66,35:40.4,1.02539,3.49121
67,35:40.5,1.03516,3.45215
68,35:40.5,1.03027,3.46191
69,35:40.5,1.02051,3.54492
70,35:40.5,1.01563,3.5498
71,35:40.5,1.03516,3.49609
72,35:40.5,1.04004,3.49609
73,35:40.6,1.0498,3.5791
74,35:40.6,1.0498,3.57422
75,35:40.6,1.03027,3.48145
76,35:40.6,1.04004,3.45215
77,35:40.6,1.03027,3.55469
78,35:40.6,1.02539,3.59863
79,35:40.7,1.03516,3.58398
80,35:40.7,1.0498,3.53027
81,35:40.7,1.05957,3.55469
82,35:40.7,1.05957,3.63281
83,35:40.7,1.04004,3.54004
84,35:40.8,1.04492,3.49609
85,35:40.8,1.04004,3.49121
86,35:40.8,1.03516,3.57422
87,35:40.8,1.03027,3.57422
88,35:40.8,1.04492,3.54492
