,Waktu,Pipi,Alis
0,36:19.9,1.1377,3.41797
1,36:20.0,1.14258,3.39355
2,36:20.0,1.12793,3.42285
3,36:20.0,1.1377,3.4668
4,36:20.0,1.15234,3.53027
5,36:20.0,1.13281,3.39355
6,36:20.0,1.13281,3.46191
7,36:20.1,1.12305,3.51563
8,36:20.1,1.12305,3.52051
9,36:20.1,1.14746,3.46191
10,36:20.1,1.14746,3.44727
11,36:20.1,1.15723,3.54004
12,36:20.1,1.14258,3.49121
13,36:20.2,1.1377,3.44238
14,36:20.2,1.13281,3.42285
15,36:20.2,1.13281,3.49121
16,36:20.2,1.12305,3.50586
17,36:20.2,1.15234,3.48145
18,36:20.3,1.16211,3.45215
19,36:20.3,1.17188,3.49121
20,36:20.3,1.17188,3.53027
21,36:20.3,1.14746,3.41309
22,36:20.3,1.15234,3.36426
23,36:20.3,1.15234,3.42773
24,36:20.4,1.14258,3.50586
25,36:20.4,1.13281,3.51563
26,36:20.4,1.15234,3.45703
27,36:20.4,1.14746,3.4375
28,36:20.4,1.16211,3.53516
29,36:20.4,1.15234,3.47656
30,36:20.5,1.14258,3.41797
31,36:20.5,1.14258,3.38867
32,36:20.5,1.13281,3.4668
33,36:20.5,1.11816,3.49121
34,36:20.5,1.13281,3.49609
35,36:20.6,1.14746,3.45703
36,36:20.6,1.14746,3.49121
37,36:20.6,1.15234,3.54004
38,36:20.6,1.13281,3.44238
39,36:20.6,1.13281,3.40332
40,36:20.6,1.1377,3.42773
41,36:20.7,1.12793,3.51563
42,36:20.7,1.13281,3.53516
43,36:20.7,1.15234,3.47656
44,36:20.7,1.15234,3.45703
45,36:20.7,1.17188,3.55957
46,36:20.7,1.15723,3.53027
47,36:20.8,1.14258,3.46191
48,36:20.8,1.15234,3.42773
49,36:20.8,1.15234,3.50586
50,36:20.8,1.11816,3.53027
51,36:20.8,1.13281,3.53027
52,36:20.9,1.15723,3.47656
53,36:20.9,1.15723,3.50098
54,36:20.9,1.16211,3.55957
55,36:20.9,1.14258,3.46191
56,36:20.9,1.1377,3.40332
57,36:20.9,1.14746,3.41309
58,36:21.0,1.1377,3.49609
59,36:21.0,1.12305,3.51074
60,36:21.0,1.14746,3.46191
61,36:21.0,1.14258,3.42285
62,36:21.0,1.17188,3.51074
63,36:21.0,1.16211,3.50586
64,36:21.1,1.14258,3.42285
65,36:21.1,1.15234,3.38867
66,36:21.1,1.14258,3.4668
67,36:21.1,1.11816,3.51563
68,36:21.1,1.13281,3.53027
69,36:21.2,1.15723,3.47656
70,36:21.2,1.15234,3.50098
71,36:21.2,1.16699,3.5791
72,36:21.2,1.14746,3.50098
73,36:21.2,1.14258,3.44727
74,36:21.2,1.15234,3.44238
75,36:21.3,1.14746,3.55469
76,36:21.3,1.13281,3.57422
