,Waktu,Pipi,Alis
0,31:21.6,1.23535,2.69531
1,31:21.6,1.23047,2.69531
2,31:21.6,1.22559,2.67578
3,31:21.7,1.24512,2.64648
4,31:21.7,1.25488,2.59766
5,31:21.7,1.24023,2.7002
6,31:21.7,1.25977,2.66602
7,31:21.7,1.25488,2.65137
8,31:21.7,1.28418,2.68555
9,31:21.8,1.26465,2.6709
10,31:21.8,1.24023,2.59277
11,31:21.8,1.26953,2.55371
12,31:21.8,1.26465,2.6416
13,31:21.8,1.23535,2.6709
14,31:21.8,1.25488,2.69531
15,31:21.9,1.26465,2.6416
16,31:21.9,1.27441,2.65137
17,31:21.9,1.29395,2.70996
18,31:21.9,1.26465,2.66602
19,31:21.9,1.25977,2.60742
20,31:22.0,1.27441,2.63184
21,31:22.0,1.24512,2.7002
22,31:22.0,1.24512,2.73926
23,31:22.0,1.26953,2.72949
24,31:22.0,1.26953,2.70996
25,31:22.0,1.28418,2.71973
26,31:22.1,1.27441,2.73926
27,31:22.1,1.24512,2.66602
28,31:22.1,1.26465,2.61719
29,31:22.1,1.26465,2.66113
30,31:22.1,1.23535,2.68555
31,31:22.1,1.25,2.71484
32,31:22.2,1.25977,2.66113
33,31:22.2,1.25977,2.65625
34,31:22.2,1.28418,2.7002
35,31:22.2,1.25977,2.68066
36,31:22.2,1.24512,2.60254
37,31:22.3,1.26465,2.57813
38,31:22.3,1.24512,2.65625
39,31:22.3,1.23047,2.68555
40,31:22.3,1.25488,2.70996
41,31:22.3,1.25977,2.66113
42,31:22.3,1.27441,2.6709
43,31:22.4,1.27441,2.70508
44,31:22.4,1.24512,2.64648
45,31:22.4,1.25977,2.60254
46,31:22.4,1.26465,2.65625
47,31:22.4,1.24023,2.69531
48,31:22.5,1.24512,2.73438
49,31:22.5,1.26465,2.69531
50,31:22.5,1.25977,2.69043
51,31:22.5,1.28906,2.72949
52,31:22.5,1.27441,2.72949
53,31:22.5,1.25,2.63672
54,31:22.6,1.27441,2.59277
55,31:22.6,1.25977,2.66113
56,31:22.6,1.24512,2.69531
57,31:22.6,1.26465,2.72949
58,31:22.6,1.27441,2.68555
59,31:22.6,1.2793,2.67578
60,31:22.7,1.28906,2.70996
61,31:22.7,1.26465,2.67578
62,31:22.7,1.26465,2.6123
63,31:22.7,1.2793,2.63672
64,31:22.7,1.25,2.67578
65,31:22.8,1.24512,2.71484
66,31:22.8,1.25488,2.7002
67,31:22.8,1.26953,2.67578
68,31:22.8,1.28418,2.69043
69,31:22.8,1.27441,2.72461
70,31:22.8,1.24512,2.6416
71,31:22.9,1.26465,2.59277
72,31:22.9,1.25488,2.64648
73,31:22.9,1.23535,2.68555
74,31:22.9,1.25,2.71484
75,31:22.9,1.25977,2.67578
76,31:22.9,1.26465,2.66113
77,31:23.0,1.2793,2.7002
78,31:23.0,1.25977,2.68555
79,31:23.0,1.25488,2.60254
80,31:23.0,1.27441,2.6123
81,31:23.0,1.25488,2.6709
82,31:23.1,1.23535,2.7002
83,31:23.1,1.25,2.70508
84,31:23.1,1.26953,2.67578
85,31:23.1,1.2793,2.69043
86,31:23.1,1.28418,2.73926
87,31:23.1,1.25488,2.66602
88,31:23.2,1.26465,2.60254
89,31:23.2,1.26465,2.63672
90,31:23.2,1.25,2.68066
91,31:23.2,1.25488,2.72949
92,31:23.2,1.25977,2.70508
93,31:23.2,1.26465,2.69043
94,31:23.3,1.28418,2.69043
95,31:23.3,1.26953,2.7002
96,31:23.3,1.25,2.62207
97,31:23.3,1.26953,2.60254
98,31:23.3,1.25,2.65625
99,31:23.4,1.23535,2.69043
100,31:23.4,1.24512,2.7002
101,31:23.4,1.25977,2.66602
102,31:23.4,1.26953,2.66602
103,31:23.4,1.27441,2.71484
104,31:23.4,1.25,2.6709
105,31:23.5,1.25488,2.59766
106,31:23.5,1.25977,2.60742
107,31:23.5,1.24023,2.65137
108,31:23.5,1.23535,2.70508
109,31:23.5,1.24512,2.70508
110,31:23.5,1.26465,2.69043
111,31:23.6,1.2793,2.69531
112,31:23.6,1.27441,2.72949
113,31:23.6,1.25488,2.65625
114,31:23.6,1.26953,2.62695
115,31:23.6,1.25977,2.66602
116,31:23.7,1.24512,2.7002
117,31:23.7,1.24512,2.72461
118,31:23.7,1.25977,2.70508
119,31:23.7,1.27441,2.69531
120,31:23.7,1.28418,2.73438
121,31:23.7,1.26465,2.71973
122,31:23.8,1.25488,2.61719
123,31:23.8,1.26953,2.60254
124,31:23.8,1.25,2.65137
125,31:23.8,1.24023,2.7002
126,31:23.8,1.25,2.70996
127,31:23.8,1.26953,2.68066
128,31:23.9,1.27441,2.65625
129,31:23.9,1.26953,2.70996
130,31:23.9,1.24512,2.63672
131,31:23.9,1.25977,2.59277
132,31:23.9,1.25,2.6123
133,31:24.0,1.24023,2.6416
134,31:24.0,1.24023,2.68555
135,31:24.0,1.25,2.67578
136,31:24.0,1.25977,2.66602
137,31:24.0,1.27441,2.69531
138,31:24.0,1.25977,2.71484
139,31:24.1,1.24512,2.62207
140,31:24.1,1.26465,2.59766
141,31:24.1,1.25,2.64648
142,31:24.1,1.24023,2.69043
143,31:24.1,1.24023,2.72461
144,31:24.2,1.26953,2.69531
145,31:24.2,1.27441,2.66602
146,31:24.2,1.2793,2.71973
147,31:24.2,1.25977,2.68555
148,31:24.2,1.26465,2.63184
149,31:24.2,1.26465,2.6416
150,31:24.3,1.25977,2.68066
151,31:24.3,1.24512,2.70996
152,31:24.3,1.25488,2.70996
153,31:24.3,1.27441,2.68555
154,31:24.3,1.28418,2.68555
155,31:24.3,1.2793,2.73438
156,31:24.4,1.25977,2.62695
157,31:24.4,1.27441,2.59277
158,31:24.4,1.26465,2.62695
159,31:24.4,1.25977,2.67578
160,31:24.4,1.25,2.71484
161,31:24.5,1.26953,2.68555
162,31:24.5,1.27441,2.66113
163,31:24.5,1.28418,2.70508
164,31:24.5,1.26465,2.68555
165,31:24.5,1.25977,2.61719
166,31:24.5,1.27441,2.59766
167,31:24.6,1.25977,2.64648
168,31:24.6,1.24512,2.68066
169,31:24.6,1.25,2.70996
170,31:24.6,1.2793,2.67578
171,31:24.6,1.28418,2.68555
172,31:24.6,1.28906,2.75391
173,31:24.7,1.26953,2.66602
174,31:24.7,1.27441,2.62207
175,31:24.7,1.26465,2.6416
176,31:24.7,1.25488,2.70508
177,31:24.7,1.25488,2.74902
178,31:24.8,1.26953,2.73438
179,31:24.8,1.27441,2.70508
180,31:24.8,1.28906,2.71484
181,31:24.8,1.2793,2.73926
182,31:24.8,1.26465,2.65625
183,31:24.8,1.27441,2.6416
184,31:24.9,1.26953,2.67578
185,31:24.9,1.24512,2.7002
186,31:24.9,1.25,2.73438
187,31:24.9,1.27441,2.69531
188,31:24.9,1.27441,2.68066
189,31:24.9,1.2793,2.74414
190,31:25.0,1.25977,2.66602
191,31:25.0,1.25977,2.59766
192,31:25.0,1.27441,2.58789
193,31:25.0,1.25977,2.65137
194,31:25.0,1.24512,2.70508
195,31:25.1,1.25488,2.70508
196,31:25.1,1.26953,2.66602
197,31:25.1,1.27441,2.6709
198,31:25.1,1.27441,2.72461
199,31:25.1,1.25488,2.63672
200,31:25.1,1.26953,2.61719
201,31:25.2,1.26465,2.64648
202,31:25.2,1.24512,2.67578
203,31:25.2,1.24023,2.72949
204,31:25.2,1.26953,2.71484
205,31:25.2,1.26953,2.7002
206,31:25.2,1.28418,2.75879
207,31:25.3,1.26953,2.73926
208,31:25.3,1.25977,2.6709
209,31:25.3,1.26953,2.63672
210,31:25.3,1.26465,2.69043
211,31:25.3,1.24023,2.73438
212,31:25.4,1.25,2.75879
213,31:25.4,1.26953,2.71484
214,31:25.4,1.26953,2.68066
215,31:25.4,1.2793,2.73926
216,31:25.4,1.25977,2.66113
217,31:25.4,1.25977,2.62207
218,31:25.5,1.26465,2.61719
219,31:25.5,1.25,2.6709
220,31:25.5,1.23535,2.71484
221,31:25.5,1.25977,2.70508
222,31:25.5,1.26465,2.67578
223,31:25.5,1.2793,2.70508
224,31:25.6,1.26953,2.71973
225,31:25.6,1.25,2.63184
226,31:25.6,1.25488,2.60742
227,31:25.6,1.26465,2.65625
228,31:25.6,1.25,2.72461
229,31:25.7,1.25,2.76367
230,31:25.7,1.26953,2.70996
231,31:25.7,1.25977,2.69043
232,31:25.7,1.2793,2.75391
233,31:25.7,1.26465,2.70508
234,31:25.7,1.25488,2.66602
235,31:25.8,1.26465,2.63672
236,31:25.8,1.25488,2.68066
237,31:25.8,1.23047,2.71484
238,31:25.8,1.25977,2.71973
239,31:25.8,1.28418,2.68555
240,31:25.9,1.29395,2.69531
241,31:25.9,1.29883,2.73438
242,31:25.9,1.27441,2.63672
243,31:25.9,1.27441,2.61719
244,31:25.9,1.28418,2.63672
245,31:25.9,1.26465,2.7002
246,31:25.9,1.25488,2.73926
247,31:25.9,1.2793,2.7002
248,31:26.0,1.27441,2.66113
249,31:26.0,1.29395,2.73438
250,31:26.0,1.28418,2.71484
251,31:26.0,1.26953,2.63672
252,31:26.1,1.2793,2.59277
253,31:26.1,1.26953,2.63672
254,31:26.1,1.24023,2.67578
255,31:26.1,1.25977,2.71484
256,31:26.1,1.2793,2.68066
257,31:26.1,1.26953,2.69531
258,31:26.2,1.27441,2.75391
259,31:26.2,1.25488,2.66113
260,31:26.2,1.25488,2.63672
261,31:26.2,1.26465,2.6416
262,31:26.2,1.25,2.69043
263,31:26.3,1.23535,2.71973
264,31:26.3,1.25977,2.7002
265,31:26.3,1.25977,2.66113
266,31:26.3,1.27441,2.71973
267,31:26.3,1.26953,2.73438
268,31:26.3,1.25,2.6709
269,31:26.4,1.25977,2.62207
270,31:26.4,1.26465,2.66602
271,31:26.4,1.23047,2.71484
272,31:26.4,1.25,2.75879
273,31:26.4,1.28418,2.71484
274,31:26.5,1.27441,2.7002
275,31:26.5,1.28418,2.75879
276,31:26.5,1.26953,2.7002
277,31:26.5,1.25977,2.64648
278,31:26.5,1.27441,2.62207
279,31:26.5,1.26465,2.69531
280,31:26.5,1.23535,2.72461
281,31:26.5,1.25488,2.71973
282,31:26.6,1.26953,2.6709
283,31:26.6,1.2793,2.7002
284,31:26.6,1.28418,2.73926
285,31:26.6,1.25977,2.66113
286,31:26.7,1.26465,2.60742
287,31:26.7,1.26953,2.61719
288,31:26.7,1.24512,2.68066
289,31:26.7,1.24512,2.71484
290,31:26.7,1.27441,2.69531
291,31:26.7,1.26465,2.68555
292,31:26.7,1.28418,2.73438
293,31:26.8,1.26953,2.70996
294,31:26.8,1.25,2.65137
295,31:26.8,1.26953,2.6123
296,31:26.8,1.26465,2.68555
297,31:26.9,1.23535,2.73438
298,31:26.9,1.25488,2.74902
299,31:26.9,1.27441,2.7002
300,31:26.9,1.2793,2.71484
301,31:26.9,1.28906,2.76855
302,31:26.9,1.26465,2.70508
303,31:27.0,1.25977,2.64648
304,31:27.0,1.27441,2.63672
305,31:27.0,1.25488,2.70508
306,31:27.0,1.24512,2.74414
307,31:27.0,1.27441,2.72949
308,31:27.0,1.26953,2.69531
309,31:27.0,1.28906,2.72461
310,31:27.1,1.2793,2.72949
311,31:27.1,1.25488,2.65137
312,31:27.1,1.26953,2.60742
313,31:27.1,1.26465,2.66602
314,31:27.2,1.23047,2.7002
315,31:27.2,1.24512,2.73438
316,31:27.2,1.25977,2.67578
317,31:27.2,1.25977,2.6709
318,31:27.2,1.28418,2.73438
319,31:27.2,1.26953,2.69043
320,31:27.3,1.25488,2.62207
321,31:27.3,1.27441,2.59766
322,31:27.3,1.25488,2.69043
323,31:27.3,1.23535,2.71973
324,31:27.3,1.26465,2.72949
325,31:27.4,1.26953,2.69043
326,31:27.4,1.28418,2.71973
327,31:27.4,1.28906,2.73438
328,31:27.4,1.25977,2.66602
329,31:27.4,1.26465,2.60254
330,31:27.4,1.26953,2.64648
331,31:27.5,1.24512,2.71484
332,31:27.5,1.25,2.74902
333,31:27.5,1.26953,2.7002
334,31:27.5,1.26953,2.69531
335,31:27.5,1.29395,2.73438
336,31:27.6,1.28418,2.72949
337,31:27.6,1.25977,2.66602
338,31:27.6,1.2793,2.62207
339,31:27.6,1.25977,2.70508
340,31:27.6,1.23535,2.72949
341,31:27.6,1.26465,2.74902
342,31:27.7,1.2793,2.70508
343,31:27.7,1.2793,2.69043
344,31:27.7,1.28418,2.72949
345,31:27.7,1.25977,2.67578
346,31:27.7,1.25488,2.62207
347,31:27.7,1.26953,2.63184
348,31:27.8,1.24023,2.69043
349,31:27.8,1.24023,2.72461
350,31:27.8,1.25977,2.69531
351,31:27.8,1.25488,2.66602
352,31:27.8,1.28418,2.7002
