,Waktu,Pipi,Alis
0,01:31.5,1.88965,4.70215
1,01:31.5,1.90918,4.69727
2,01:31.5,1.88965,4.70215
3,01:31.6,1.85059,4.70215
4,01:31.6,1.84082,4.69727
5,01:31.6,1.87988,4.70215
6,01:31.6,1.8457,4.70215
7,01:31.6,1.79688,4.70215
8,01:31.6,1.80664,4.70215
9,01:31.7,1.79199,4.69727
10,01:31.7,1.80176,4.70215
11,01:31.7,1.78711,4.70215
12,01:31.7,1.82617,4.70215
13,01:31.8,1.85547,4.70215
14,01:31.8,1.83594,4.70215
15,01:31.8,1.78223,4.70215
16,01:31.8,1.75781,4.70215
17,01:31.8,1.83105,4.70215
18,01:31.9,1.87012,4.70215
19,01:31.9,1.875,4.70215
20,01:31.9,1.84082,4.70215
21,01:31.9,1.875,4.70215
22,01:31.9,1.89453,4.70215
23,01:31.9,1.86523,4.70215
24,01:31.9,1.83594,4.70215
25,01:32.0,1.8457,4.70215
26,01:32.0,1.82617,4.70215
27,01:32.0,1.79688,4.70215
28,01:32.0,1.77734,4.70215
29,01:32.0,1.78711,4.70215
30,01:32.1,1.83105,4.69727
31,01:32.1,1.83594,4.70215
32,01:32.1,1.74805,4.70215
33,01:32.1,1.72852,4.70215
34,01:32.1,1.78223,4.70215
35,01:32.1,1.78223,4.70215
36,01:32.1,1.82129,4.70215
37,01:32.2,1.82129,4.69727
38,01:32.2,1.8457,4.70215
39,01:32.2,1.875,4.70215
40,01:32.2,1.84082,4.69727
41,01:32.3,1.78223,4.70215
42,01:32.3,1.78711,4.70215
43,01:32.3,1.77734,4.70215
44,01:32.3,1.75293,4.70215
45,01:32.3,1.81152,4.70215
46,01:32.3,1.79199,4.70215
47,01:32.4,1.82129,4.70215
48,01:32.4,1.83594,4.70215
49,01:32.4,1.75781,4.70215
50,01:32.4,1.71875,4.70215
51,01:32.4,1.7334,4.70215
52,01:32.5,1.78223,4.70215
53,01:32.5,1.81641,4.70215
54,01:32.5,1.80176,4.70215
55,01:32.5,1.81641,4.70215
56,01:32.5,1.79199,4.70215
57,01:32.5,1.80664,4.70215
58,01:32.6,1.73828,4.70215
59,01:32.6,1.71875,4.70215
60,01:32.6,1.76758,4.70215
61,01:32.6,1.81152,4.70215
62,01:32.6,1.83105,4.69727
63,01:32.6,1.79688,4.70215
64,01:32.7,1.85547,4.69727
65,01:32.7,1.90918,4.70215
66,01:32.7,1.83594,4.70215
67,01:32.7,1.80176,4.70215
