,Waktu,Pipi,Alis
0,26:36.6,1.23047,1.74316
1,26:36.6,1.24512,1.72852
2,26:36.6,1.25488,1.7041
3,26:36.6,1.24512,1.69922
4,26:36.6,1.24023,1.71875
5,26:36.7,1.23535,1.73828
6,26:36.7,1.22559,1.7627
7,26:36.7,1.24023,1.79199
8,26:36.7,1.24512,1.76758
9,26:36.8,1.25488,1.75781
10,26:36.8,1.26465,1.78223
11,26:36.8,1.24023,1.74316
12,26:36.8,1.24512,1.7041
13,26:36.8,1.25,1.70898
14,26:36.8,1.23047,1.72363
15,26:36.9,1.24023,1.75781
16,26:36.9,1.25488,1.78223
17,26:36.9,1.26465,1.77734
18,26:36.9,1.2793,1.77246
19,26:36.9,1.27441,1.79688
20,26:36.9,1.24512,1.71875
21,26:36.9,1.26465,1.69434
22,26:37.0,1.25488,1.74316
23,26:37.0,1.23047,1.7627
24,26:37.0,1.24023,1.80664
25,26:37.0,1.25,1.79199
26,26:37.0,1.25,1.77734
27,26:37.0,1.26953,1.79199
28,26:37.1,1.25,1.77734
29,26:37.1,1.24023,1.72363
30,26:37.1,1.25488,1.71875
31,26:37.1,1.23047,1.74805
32,26:37.1,1.21582,1.77246
33,26:37.2,1.23535,1.81152
34,26:37.2,1.24512,1.79199
35,26:37.2,1.25488,1.77734
36,26:37.2,1.25488,1.79688
37,26:37.2,1.23047,1.74805
38,26:37.2,1.24023,1.71387
39,26:37.3,1.24512,1.74805
40,26:37.3,1.22559,1.75293
41,26:37.3,1.22559,1.79688
42,26:37.3,1.24023,1.80176
43,26:37.3,1.24512,1.79199
44,26:37.3,1.26953,1.79199
45,26:37.4,1.25488,1.81641
46,26:37.4,1.23047,1.75293
47,26:37.4,1.25,1.72363
48,26:37.4,1.24023,1.75781
49,26:37.4,1.22559,1.78223
50,26:37.5,1.23535,1.82617
51,26:37.5,1.25,1.80176
52,26:37.5,1.25,1.78711
53,26:37.5,1.26465,1.79199
54,26:37.5,1.24512,1.76758
55,26:37.5,1.24023,1.71875
56,26:37.6,1.25488,1.72363
57,26:37.6,1.23047,1.74316
58,26:37.6,1.2207,1.76758
59,26:37.6,1.23535,1.78711
60,26:37.6,1.24512,1.7627
