,Waktu,Pipi,Alis
0,01:47.4,1.54785,0.67871
1,01:47.4,1.55273,0.66895
2,01:47.4,1.5332,0.66406
3,01:47.4,1.50879,0.65918
4,01:47.4,1.48438,0.64941
5,01:47.5,1.55273,0.61035
6,01:47.5,1.52344,0.56152
7,01:47.5,1.51367,0.52246
8,01:47.5,1.52832,0.49805
9,01:47.6,1.46973,0.47363
10,01:47.6,1.44043,0.44922
11,01:47.6,1.44531,0.42969
12,01:47.6,1.47949,0.41504
13,01:47.6,1.51367,0.40039
14,01:47.6,1.52344,0.39551
15,01:47.7,1.47949,0.37598
16,01:47.7,1.50879,0.37109
17,01:47.7,1.48926,0.35645
18,01:47.7,1.45508,0.35156
19,01:47.7,1.44531,0.34668
20,01:47.8,1.47461,0.3418
21,01:47.8,1.50391,0.3418
22,01:47.8,1.52832,0.33691
23,01:47.8,1.51855,0.33203
24,01:47.8,1.49414,0.33203
25,01:47.8,1.52344,0.3418
26,01:47.9,1.49414,0.35156
27,01:47.9,1.45996,0.35645
28,01:47.9,1.46484,0.36133
29,01:47.9,1.51367,0.36133
30,01:47.9,1.5332,0.36133
31,01:47.9,1.55273,0.36621
32,01:48.0,1.50391,0.36621
33,01:48.0,1.51855,0.38086
34,01:48.0,1.51367,0.38086
35,01:48.0,1.46484,0.39063
36,01:48.0,1.45508,0.39063
37,01:48.1,1.47461,0.40039
38,01:48.1,1.50879,0.40039
39,01:48.1,1.54297,0.41016
40,01:48.1,1.54297,0.41016
41,01:48.1,1.50391,0.40527
42,01:48.1,1.5332,0.40039
43,01:48.2,1.49414,0.40527
44,01:48.2,1.46484,0.40527
45,01:48.2,1.46484,0.41992
46,01:48.2,1.50879,0.41992
47,01:48.2,1.52344,0.41504
48,01:48.2,1.54297,0.41504
49,01:48.2,1.51367,0.41504
50,01:48.3,1.52832,0.4248
51,01:48.3,1.52832,0.42969
52,01:48.3,1.46973,0.42969
53,01:48.3,1.44531,0.4248
54,01:48.3,1.46484,0.42969
55,01:48.3,1.48926,0.42969
56,01:48.4,1.51855,0.42969
57,01:48.4,1.52832,0.4248
58,01:48.4,1.48438,0.4248
59,01:48.4,1.52832,0.4248
60,01:48.5,1.49902,0.42969
61,01:48.5,1.45508,0.42969
62,01:48.5,1.44531,0.43945
63,01:48.5,1.48926,0.44434
64,01:48.5,1.50879,0.43945
65,01:48.5,1.5332,0.43945
66,01:48.5,1.50391,0.42969
67,01:48.6,1.49902,0.43457
68,01:48.6,1.51855,0.43457
69,01:48.6,1.47461,0.43457
70,01:48.6,1.44531,0.43457
71,01:48.6,1.46484,0.43945
72,01:48.7,1.49414,0.43945
73,01:48.7,1.52832,0.43945
