,Waktu,Pipi,Alis
0,04:15.0,1.71875,0.69336
1,04:15.0,1.72852,0.69824
2,04:15.0,1.72363,0.69336
3,04:15.1,1.71387,0.68359
4,04:15.1,1.69922,0.67383
5,04:15.1,1.71387,0.625
6,04:15.1,1.70898,0.57129
7,04:15.1,1.7041,0.53223
8,04:15.1,1.66016,0.50293
9,04:15.2,1.65527,0.47852
10,04:15.2,1.65039,0.4541
11,04:15.2,1.67969,0.43457
12,04:15.2,1.69434,0.41992
13,04:15.2,1.70898,0.41016
14,04:15.2,1.69922,0.38574
15,04:15.3,1.71875,0.37598
16,04:15.3,1.69434,0.36621
17,04:15.3,1.64551,0.36133
18,04:15.3,1.66504,0.34668
19,04:15.3,1.6748,0.34668
20,04:15.4,1.68945,0.3418
21,04:15.4,1.69922,0.33691
22,04:15.4,1.71875,0.33203
23,04:15.4,1.71875,0.32715
24,04:15.4,1.72363,0.33203
25,04:15.4,1.66992,0.3418
26,04:15.5,1.66504,0.3418
27,04:15.5,1.65527,0.3418
28,04:15.5,1.67969,0.34668
29,04:15.5,1.69434,0.34668
30,04:15.5,1.70898,0.34668
31,04:15.5,1.69922,0.34668
32,04:15.6,1.72363,0.35645
33,04:15.6,1.69434,0.36133
34,04:15.6,1.63574,0.36621
35,04:15.6,1.63086,0.37109
36,04:15.6,1.62598,0.38086
37,04:15.7,1.64063,0.38086
38,04:15.7,1.65039,0.38574
39,04:15.7,1.67969,0.39063
40,04:15.7,1.66504,0.38574
41,04:15.7,1.68945,0.39551
42,04:15.7,1.66992,0.40039
43,04:15.8,1.63086,0.40527
44,04:15.8,1.63574,0.40527
45,04:15.8,1.66992,0.41016
46,04:15.8,1.67969,0.41016
47,04:15.8,1.69434,0.41016
48,04:15.9,1.69922,0.40527
49,04:15.9,1.7041,0.41504
50,04:15.9,1.7041,0.41504
51,04:15.9,1.66016,0.41992
52,04:15.9,1.66016,0.41504
53,04:15.9,1.66992,0.41992
54,04:16.0,1.69434,0.41992
55,04:16.0,1.70898,0.41504
56,04:16.0,1.7334,0.41016
57,04:16.0,1.7334,0.41016
58,04:16.0,1.75293,0.41504
59,04:16.0,1.7334,0.41992
60,04:16.1,1.68457,0.41992
61,04:16.1,1.68945,0.41504
62,04:16.1,1.69434,0.41992
63,04:16.1,1.7041,0.41992
64,04:16.1,1.70898,0.41992
65,04:16.2,1.7334,0.41504
66,04:16.2,1.7334,0.41992
67,04:16.2,1.7334,0.41992
68,04:16.2,1.6748,0.41992
69,04:16.2,1.66016,0.4248
70,04:16.2,1.66016,0.4248
71,04:16.3,1.69434,0.4248
72,04:16.3,1.69434,0.4248
73,04:16.3,1.72363,0.4248
74,04:16.3,1.72363,0.41992
75,04:16.3,1.7334,0.43457
76,04:16.3,1.72852,0.43945
77,04:16.4,1.68457,0.44434
78,04:16.4,1.67969,0.43945
79,04:16.4,1.6748,0.43457
80,04:16.4,1.7041,0.42969
81,04:16.4,1.72363,0.4248
82,04:16.5,1.74316,0.4248
83,04:16.5,1.7334,0.42969
84,04:16.5,1.75293,0.44434
85,04:16.5,1.71387,0.43457
86,04:16.5,1.69922,0.43457
87,04:16.5,1.69922,0.42969
88,04:16.6,1.69922,0.42969
89,04:16.6,1.69922,0.4248
90,04:16.6,1.71387,0.4248
91,04:16.6,1.7334,0.41504
92,04:16.6,1.74316,0.4248
93,04:16.6,1.74805,0.41992
94,04:16.7,1.69434,0.41992
95,04:16.7,1.66992,0.4248
96,04:16.7,1.6748,0.41992
97,04:16.7,1.70898,0.4248
98,04:16.7,1.72363,0.4248
99,04:16.8,1.72852,0.4248
100,04:16.8,1.71875,0.41504
