,STDEV1,AVG1,MDN1,STDEV2,AVG2,MDN2,EMOSI
0,0.13112877262603387,0.12816997890096987,0.12085308275874512,0.042359118155003095,-0.016734523915484398,-0.023020301552575957,1
1,0.2676598367615158,0.3794893686423819,0.3397706424378706,0.18316104967953212,0.16816340848697753,0.15670543903236184,1
2,0.2575876152005155,0.3795669771437892,0.36345311979246486,0.47423235434656674,0.8432529353259555,0.6429641484741546,1
3,0.3027126848944866,0.4164277199151781,0.2885790907221979,0.012632318504856344,0.9984971099614818,0.9962235664381711,1
4,0.1270909281675903,0.10533410658701078,0.08246049423343622,12.894053401631975,75.77456224315357,69.9054681105898,1
5,0.22960176945475133,0.33314968773655024,0.2286399299467629,0.013866719751523279,-0.2186302261645567,-0.21669527936940342,1
6,0.2290970268045425,0.4293478044718106,0.4613157511627288,2.0646909732338234,-0.58255364994605,-0.908876225343165,1
7,0.27937690833433493,0.5005783987536738,0.45642312640734617,0.6045818649706068,3.331157426603673,3.1790913035620627,1
8,0.31726461830100366,0.4079632036893063,0.3281639187973332,0.1563257524474908,-1.910897740824522,-1.91962061126788,1
