,Pipi,Alis
0,4.70215,1.96777
1,4.69727,2.03125
2,4.70215,2.06055
3,4.70215,2.06055
4,4.70215,2.0459
5,4.70215,2.05078
6,4.70215,2.0996099999999998
7,4.70215,2.02637
8,4.70215,1.98242
9,4.70215,2.0166
10,4.69727,2.06543
11,4.70215,2.0947299999999998
12,4.70215,2.05566
13,4.70215,2.05566
14,4.70215,2.0849599999999997
15,4.70215,2.06543
16,4.70215,1.9970700000000001
17,4.70215,1.98242
18,4.70215,2.04102
19,4.70215,2.0800799999999997
20,4.69727,2.0947299999999998
21,4.70215,2.0800799999999997
22,4.70215,2.0800799999999997
23,4.70215,2.11426
24,4.70215,2.04102
25,4.70215,2.00195
26,4.70215,2.03613
27,4.70215,2.0752
28,4.70215,2.10449
29,4.70215,2.08984
30,4.70215,2.0703099999999997
31,4.70215,2.10449
32,4.70215,2.08984
33,4.70215,2.03125
34,4.70215,2.00195
35,4.70215,2.06543
36,4.70215,2.0947299999999998
37,4.70215,2.0996099999999998
38,4.70215,2.0752
39,4.70215,2.0752
40,4.70215,2.10938
41,4.70215,2.04102
42,4.70215,2.00195
43,4.70215,2.02148
44,4.70215,2.05566
45,4.70215,2.0947299999999998
46,4.70215,2.0800799999999997
47,4.70215,2.0752
48,4.70215,2.10449
49,4.70215,2.10449
50,4.7070300000000005,2.05566
51,4.70215,2.02637
52,4.70215,2.0996099999999998
53,4.70215,2.1191400000000002
54,4.69727,2.1386700000000003
55,4.70215,2.11426
56,4.70215,2.0996099999999998
57,4.70215,2.1386700000000003
58,4.70215,2.0800799999999997
59,4.70215,2.04102
60,4.70215,2.05566
61,4.70215,2.0996099999999998
62,4.70215,2.12891
63,4.70215,2.1191400000000002
64,4.70215,2.10938
65,4.70215,2.1240200000000002
66,4.70215,2.1191400000000002
67,4.70215,2.05566
68,4.7070300000000005,2.02637
69,4.70215,2.0752
70,4.70215,2.10449
71,4.70215,2.12891
72,4.70215,2.0947299999999998
73,4.70215,2.0800799999999997
74,4.70215,2.1240200000000002
75,4.70215,2.0703099999999997
76,4.70215,2.0166
77,4.70215,2.02637
78,4.70215,2.0703099999999997
79,4.70215,2.0996099999999998
80,4.70215,2.0849599999999997
81,4.69727,2.06543
82,4.70215,2.0947299999999998
83,4.7070300000000005,2.10449
84,4.70215,2.0459
85,4.70215,2.01172
86,4.70215,2.06055
87,4.70215,2.0849599999999997
88,4.69727,2.10938
89,4.70215,2.0800799999999997
90,4.70215,2.0703099999999997
91,4.70215,2.10938
92,4.70215,2.0800799999999997
93,4.70215,2.03125
94,4.69727,2.03125
95,4.70215,2.0849599999999997
96,4.70215,2.10938
97,4.70215,2.10938
98,4.70215,2.0849599999999997
99,4.7070300000000005,2.10449
100,4.7070300000000005,2.1191400000000002
101,4.70215,2.03125
102,4.7070300000000005,2.00195
103,4.70215,2.05078
104,4.70215,2.0800799999999997
