,Pipi,Alis
0,4.70215,2.41699
1,4.70215,2.42188
2,4.70215,2.36328
3,4.70215,2.33398
4,4.70215,2.4072299999999998
5,4.70215,2.4365200000000002
6,4.70215,2.4511700000000003
7,4.70215,2.41699
8,4.7070300000000005,2.40234
9,4.70215,2.4462900000000003
10,4.70215,2.3828099999999997
11,4.70215,2.33887
12,4.70215,2.37305
13,4.69727,2.41699
14,4.70215,2.4316400000000002
15,4.70215,2.42188
16,4.70215,2.3925799999999997
17,4.69727,2.41699
18,4.70215,2.42188
19,4.7070300000000005,2.35352
20,4.7070300000000005,2.3291
21,4.70215,2.3925799999999997
22,4.70215,2.42676
23,4.70215,2.44141
24,4.70215,2.40234
25,4.70215,2.37793
26,4.70215,2.40234
27,4.70215,2.37793
28,4.70215,2.3291
29,4.70215,2.33887
30,4.70215,2.3974599999999997
31,4.70215,2.4316400000000002
32,4.70215,2.40234
33,4.70215,2.3877
34,4.70215,2.40234
35,4.70215,2.42676
36,4.7070300000000005,2.3584
37,4.70215,2.31934
38,4.70215,2.37305
39,4.70215,2.40234
40,4.70215,2.4365200000000002
41,4.70215,2.40234
42,4.7070300000000005,2.3877
43,4.70215,2.4365200000000002
44,4.70215,2.3925799999999997
45,4.70215,2.33887
46,4.70215,2.34863
47,4.70215,2.4121099999999998
48,4.70215,2.4316400000000002
49,4.69727,2.42676
50,4.70215,2.4072299999999998
51,4.70215,2.3974599999999997
52,4.70215,2.42676
53,4.7070300000000005,2.34863
54,4.70215,2.30957
55,4.70215,2.3584
56,4.70215,2.3828099999999997
57,4.69727,2.4121099999999998
58,4.70215,2.3877
59,4.70215,2.33398
60,4.70215,2.3877
61,4.70215,2.3584
62,4.70215,2.3046900000000003
63,4.70215,2.3046900000000003
64,4.70215,2.35352
65,4.70215,2.3925799999999997
66,4.70215,2.3877
67,4.70215,2.37305
68,4.70215,2.36328
69,4.70215,2.40234
70,4.7070300000000005,2.33398
71,4.70215,2.2998
72,4.70215,2.3584
73,4.70215,2.3877
74,4.70215,2.42188
75,4.70215,2.3925799999999997
76,4.7070300000000005,2.37793
77,4.7070300000000005,2.41699
78,4.7070300000000005,2.3877
79,4.70215,2.33887
80,4.70215,2.33398
81,4.69727,2.3877
82,4.70215,2.42188
83,4.70215,2.4121099999999998
84,4.70215,2.40234
85,4.69727,2.3925799999999997
86,4.70215,2.42676
87,4.70215,2.3584
88,4.70215,2.32422
89,4.70215,2.34375
90,4.70215,2.3877
91,4.70215,2.42676
92,4.70215,2.3925799999999997
93,4.70215,2.36328
94,4.7070300000000005,2.3877
95,4.70215,2.3877
96,4.70215,2.33398
97,4.70215,2.30957
98,4.70215,2.36816
99,4.69727,2.41699
100,4.70215,2.42188
101,4.70215,2.3925799999999997
102,4.70215,2.37793
103,4.7070300000000005,2.42676
104,4.70215,2.35352
105,4.70215,2.31445
106,4.70215,2.34863
107,4.70215,2.4072299999999998
108,4.70215,2.4365200000000002
109,4.70215,2.4072299999999998
110,4.70215,2.3974599999999997
111,4.70215,2.4072299999999998
112,4.70215,2.4072299999999998
113,4.70215,2.33398
114,4.70215,2.31934
115,4.70215,2.3584
116,4.70215,2.3925799999999997
117,4.70215,2.41699
118,4.70215,2.3877
119,4.70215,2.37793
120,4.7070300000000005,2.42188
121,4.70215,2.36328
122,4.70215,2.31934
123,4.70215,2.33887
124,4.70215,2.3925799999999997
125,4.70215,2.41699
126,4.70215,2.4072299999999998
127,4.69727,2.3974599999999997
128,4.7070300000000005,2.40234
129,4.70215,2.42188
130,4.7070300000000005,2.35352
131,4.70215,2.31934
132,4.69727,2.36816
133,4.70215,2.4072299999999998
134,4.70215,2.4316400000000002
135,4.70215,2.3974599999999997
136,4.70215,2.3828099999999997
137,4.7070300000000005,2.42676
138,4.70215,2.36816
139,4.70215,2.31934
140,4.70215,2.31445
141,4.70215,2.3828099999999997
142,4.70215,2.42188
143,4.70215,2.3974599999999997
144,4.70215,2.3877
145,4.70215,2.3974599999999997
146,4.70215,2.42188
147,4.70215,2.34863
148,4.70215,2.3046900000000003
149,4.70215,2.3584
150,4.70215,2.3828099999999997
151,4.70215,2.4072299999999998
152,4.70215,2.37305
153,4.70215,2.36328
154,4.7070300000000005,2.4072299999999998
155,4.70215,2.3584
156,4.70215,2.3046900000000003
157,4.70215,2.2949200000000003
158,4.70215,2.3828099999999997
159,4.70215,2.4121099999999998
160,4.70215,2.3974599999999997
161,4.70215,2.3828099999999997
162,4.70215,2.3828099999999997
163,4.70215,2.4121099999999998
164,4.70215,2.33887
165,4.70215,2.2949200000000003
166,4.70215,2.33398
167,4.70215,2.37305
168,4.70215,2.4072299999999998
169,4.69727,2.37793
170,4.70215,2.36328
171,4.70215,2.3974599999999997
172,4.70215,2.34863
173,4.70215,2.2949200000000003
174,4.70215,2.2900400000000003
175,4.70215,2.35352
176,4.70215,2.40234
177,4.69727,2.3974599999999997
178,4.70215,2.36816
179,4.70215,2.36816
180,4.70215,2.3974599999999997
181,4.70215,2.3291
182,4.70215,2.2802700000000002
183,4.70215,2.30957
184,4.70215,2.37793
185,4.70215,2.42188
186,4.69727,2.3877
187,4.70215,2.36328
188,4.70215,2.40234
189,4.70215,2.3877
190,4.7070300000000005,2.31934
191,4.70215,2.2949200000000003
192,4.70215,2.36328
193,4.70215,2.3925799999999997
194,4.70215,2.3974599999999997
195,4.70215,2.37305
196,4.7070300000000005,2.36328
197,4.70215,2.40234
198,4.70215,2.3291
199,4.70215,2.2998
200,4.70215,2.31445
201,4.70215,2.37793
202,4.70215,2.4072299999999998
203,4.69727,2.3925799999999997
204,4.70215,2.37793
205,4.70215,2.40234
206,4.70215,2.3828099999999997
207,4.70215,2.33398
208,4.70215,2.30957
209,4.69727,2.37305
210,4.70215,2.3925799999999997
211,4.70215,2.4072299999999998
212,4.70215,2.3877
213,4.70215,2.37305
214,4.70215,2.42188
215,4.70215,2.36328
216,4.70215,2.3046900000000003
217,4.70215,2.31934
218,4.70215,2.36816
219,4.70215,2.3974599999999997
220,4.69727,2.37305
221,4.70215,2.3584
222,4.70215,2.37305
223,4.70215,2.37305
224,4.7070300000000005,2.31445
225,4.70215,2.2802700000000002
226,4.70215,2.34863
227,4.70215,2.37793
228,4.70215,2.3974599999999997
229,4.70215,2.36816
230,4.7070300000000005,2.35352
231,4.70215,2.41699
232,4.70215,2.35352
233,4.70215,2.2998
234,4.70215,2.2998
235,4.70215,2.3584
236,4.70215,2.3925799999999997
237,4.70215,2.3877
238,4.70215,2.37305
239,4.7070300000000005,2.3877
240,4.70215,2.37793
241,4.70215,2.30957
242,4.70215,2.28516
243,4.70215,2.34863
244,4.70215,2.3877
245,4.69727,2.41699
246,4.70215,2.3828099999999997
247,4.70215,2.35352
248,4.70215,2.40234
249,4.70215,2.34375
250,4.70215,2.3046900000000003
251,4.70215,2.2998
252,4.70215,2.34863
253,4.70215,2.3925799999999997
254,4.70215,2.3877
255,4.70215,2.36328
256,4.70215,2.36816
257,4.70215,2.3877
258,4.7070300000000005,2.31445
259,4.7070300000000005,2.28516
260,4.70215,2.34863
261,4.70215,2.3877
262,4.70215,2.42188
263,4.69727,2.40234
264,4.70215,2.37793
265,4.70215,2.4316400000000002
266,4.70215,2.36816
267,4.70215,2.31445
268,4.70215,2.2949200000000003
269,4.70215,2.37305
270,4.70215,2.4072299999999998
271,4.70215,2.4072299999999998
272,4.70215,2.3877
273,4.69727,2.3828099999999997
274,4.7070300000000005,2.4072299999999998
275,4.70215,2.33398
276,4.70215,2.2949200000000003
277,4.70215,2.3291
278,4.70215,2.36328
279,4.70215,2.3925799999999997
280,4.70215,2.36816
281,4.70215,2.36328
282,4.70215,2.4072299999999998
283,4.70215,2.3584
284,4.70215,2.3046900000000003
285,4.70215,2.28516
286,4.70215,2.34863
287,4.70215,2.36816
288,4.70215,2.3877
289,4.70215,2.36816
290,4.7070300000000005,2.3584
291,4.70215,2.3974599999999997
292,4.7070300000000005,2.32422
293,4.70215,2.28516
294,4.70215,2.33398
295,4.70215,2.3974599999999997
296,4.70215,2.4121099999999998
297,4.70215,2.3828099999999997
298,4.7070300000000005,2.3584
299,4.70215,2.40234
300,4.70215,2.3877
301,4.70215,2.34375
302,4.70215,2.31445
303,4.70215,2.37305
304,4.69727,2.3974599999999997
305,4.69727,2.41699
306,4.70215,2.40234
307,4.7070300000000005,2.37793
308,4.70215,2.4121099999999998
309,4.70215,2.33887
310,4.70215,2.28516
311,4.70215,2.31934
312,4.70215,2.36816
313,4.70215,2.3925799999999997
314,4.70215,2.37305
315,4.70215,2.35352
316,4.70215,2.3925799999999997
317,4.7070300000000005,2.36816
318,4.70215,2.2998
319,4.70215,2.2753900000000002
320,4.70215,2.33887
321,4.69727,2.37793
322,4.70215,2.3974599999999997
323,4.70215,2.3828099999999997
324,4.70215,2.37305
325,4.70215,2.42188
326,4.70215,2.33887
327,4.70215,2.2998
328,4.70215,2.31934
329,4.70215,2.3877
330,4.69727,2.42188
331,4.70215,2.3974599999999997
332,4.70215,2.3828099999999997
333,4.70215,2.41699
334,4.7070300000000005,2.4121099999999998
335,4.70215,2.34375
336,4.70215,2.30957
337,4.69727,2.34863
338,4.69727,2.3974599999999997
339,4.70215,2.4121099999999998
340,4.70215,2.37793
341,4.7070300000000005,2.34863
342,4.70215,2.3925799999999997
343,4.7070300000000005,2.34375
344,4.70215,2.2949200000000003
345,4.70215,2.3046900000000003
346,4.70215,2.3828099999999997
347,4.70215,2.42676
348,4.70215,2.40234
349,4.70215,2.37305
