,Pipi,Alis
0,3.50098,0.15137
1,3.42285,0.15625
2,3.38867,0.1416
3,3.4472699999999996,0.1416
4,3.5058599999999998,0.14648
5,3.4912099999999997,0.14648
6,3.45215,0.15137
7,3.4668,0.15137
8,3.52051,0.14648
9,3.4765599999999997,0.15625
10,3.3984400000000003,0.15137
11,3.40332,0.13672
12,3.48145,0.1416
13,3.51074,0.1416
14,3.46191,0.13672
15,3.4326199999999996,0.13672
16,3.49609,0.13184
17,3.50098,0.13672
18,3.4277300000000004,0.13672
19,3.37891,0.12207
20,3.4326199999999996,0.12207
21,3.50098,0.12695
22,3.49609,0.12695
23,3.4570300000000005,0.13184
24,3.4570300000000005,0.13672
25,3.51074,0.12695
26,3.4765599999999997,0.1416
27,3.40332,0.13672
28,3.4082,0.12207
29,3.4912099999999997,0.12695
30,3.52051,0.13672
31,3.4765599999999997,0.13184
32,3.4375,0.13672
33,3.4912099999999997,0.13184
34,3.51074,0.1416
35,3.4472699999999996,0.1416
36,3.38867,0.13184
37,3.4375,0.12207
38,3.51074,0.12695
39,3.51074,0.12207
40,3.4570300000000005,0.13184
41,3.4472699999999996,0.13672
42,3.51074,0.13184
43,3.48633,0.1416
44,3.4082,0.14648
45,3.4082,0.12695
46,3.4912099999999997,0.13672
47,3.5253900000000002,0.13672
48,3.48633,0.13672
49,3.4375,0.1416
50,3.48145,0.1416
51,3.51074,0.14648
52,3.45215,0.15137
53,3.3984400000000003,0.1416
54,3.4375,0.13184
55,3.5156300000000003,0.13672
56,3.5156300000000003,0.13672
57,3.4668,0.1416
58,3.4423800000000004,0.1416
59,3.51074,0.13672
60,3.49609,0.14648
61,3.4179699999999995,0.1416
62,3.41309,0.13184
63,3.48633,0.13184
64,3.53027,0.13184
65,3.4912099999999997,0.12695
66,3.4423800000000004,0.13672
67,3.4765599999999997,0.13672
68,3.5156300000000003,0.13672
69,3.46191,0.1416
70,3.40332,0.13184
71,3.4375,0.12207
72,3.51074,0.12695
73,3.51074,0.12695
74,3.4570300000000005,0.13184
75,3.4277300000000004,0.13672
76,3.50098,0.12695
77,3.49609,0.1416
78,3.42285,0.1416
