,Pipi,Alis
0,4.70215,2.5878900000000002
1,4.70215,2.5683599999999998
2,4.70215,2.62207
3,4.70215,2.5488299999999997
4,4.70215,2.49512
5,4.70215,2.51465
6,4.70215,2.57324
7,4.70215,2.6123
8,4.70215,2.59766
9,4.70215,2.5927700000000002
10,4.70215,2.62695
11,4.70215,2.62207
12,4.70215,2.53418
13,4.7070300000000005,2.5
14,4.70215,2.5683599999999998
15,4.70215,2.6025400000000003
16,4.70215,2.62695
17,4.70215,2.5927700000000002
18,4.7070300000000005,2.5927700000000002
19,4.70215,2.64648
20,4.70215,2.58301
21,4.70215,2.52441
22,4.70215,2.54395
23,4.70215,2.59766
24,4.70215,2.62695
25,4.69238,2.6025400000000003
26,4.70215,2.57813
27,4.70215,2.6025400000000003
28,4.70215,2.6074200000000003
29,4.70215,2.5293
30,4.70215,2.49023
31,4.70215,2.57324
32,4.70215,2.6074200000000003
33,4.70215,2.63184
34,4.70215,2.5927700000000002
35,4.70215,2.5878900000000002
36,4.70215,2.63184
37,4.70215,2.58301
38,4.70215,2.51953
39,4.70215,2.52441
40,4.70215,2.5927700000000002
41,4.70215,2.62695
42,4.70215,2.6123
43,4.69727,2.59766
44,4.70215,2.6123
45,4.70215,2.63672
46,4.70215,2.55859
47,4.70215,2.51953
48,4.70215,2.57324
49,4.70215,2.6123
50,4.70215,2.63672
51,4.69727,2.6025400000000003
52,4.7070300000000005,2.5927700000000002
53,4.70215,2.64648
54,4.70215,2.5927700000000002
55,4.70215,2.53418
56,4.70215,2.5293
57,4.69727,2.5878900000000002
58,4.70215,2.62207
59,4.70215,2.6074200000000003
60,4.69727,2.5878900000000002
61,4.7070300000000005,2.6123
62,4.70215,2.63184
63,4.70215,2.54395
64,4.70215,2.49512
65,4.70215,2.5537099999999997
66,4.70215,2.59766
67,4.70215,2.62207
68,4.70215,2.5927700000000002
69,4.70215,2.57324
70,4.70215,2.62695
71,4.70215,2.57813
72,4.70215,2.52441
73,4.70215,2.52441
74,4.70215,2.59766
75,4.70215,2.64648
76,4.70215,2.64648
77,4.69727,2.62207
78,4.7070300000000005,2.62695
79,4.7070300000000005,2.66113
80,4.70215,2.57324
81,4.7070300000000005,2.50977
82,4.70215,2.57324
83,4.70215,2.62207
84,4.70215,2.65137
85,4.70215,2.6123
86,4.7070300000000005,2.58301
87,4.70215,2.63184
88,4.70215,2.6025400000000003
89,4.70215,2.53418
90,4.70215,2.51953
91,4.70215,2.58301
92,4.70215,2.62207
93,4.70215,2.6123
94,4.70215,2.5878900000000002
95,4.7070300000000005,2.58301
96,4.70215,2.6171900000000003
97,4.70215,2.54395
98,4.70215,2.49023
99,4.70215,2.54395
100,4.70215,2.6025400000000003
101,4.70215,2.6416
102,4.70215,2.6074200000000003
103,4.70215,2.6025400000000003
104,4.70215,2.63184
105,4.70215,2.6074200000000003
106,4.70215,2.53418
107,4.70215,2.5
108,4.70215,2.5634799999999998
109,4.70215,2.59766
110,4.70215,2.6074200000000003
111,4.70215,2.5878900000000002
112,4.7070300000000005,2.59766
113,4.70215,2.63672
114,4.7070300000000005,2.5488299999999997
115,4.70215,2.5
116,4.70215,2.53418
117,4.70215,2.5878900000000002
118,4.70215,2.64648
119,4.70215,2.6171900000000003
120,4.70215,2.59766
121,4.70215,2.62695
122,4.70215,2.6074200000000003
123,4.70215,2.5390599999999997
124,4.70215,2.50488
125,4.70215,2.5634799999999998
126,4.70215,2.59766
127,4.70215,2.6074200000000003
128,4.70215,2.58301
129,4.7070300000000005,2.57324
130,4.70215,2.6171900000000003
131,4.7070300000000005,2.5488299999999997
132,4.70215,2.49023
133,4.70215,2.51953
134,4.70215,2.57324
135,4.70215,2.6123
136,4.70215,2.5927700000000002
137,4.70215,2.57324
138,4.70215,2.59766
139,4.70215,2.6025400000000003
140,4.70215,2.5293
141,4.70215,2.5
142,4.70215,2.58301
143,4.70215,2.62695
144,4.70215,2.63184
145,4.70215,2.6123
146,4.7070300000000005,2.6025400000000003
147,4.70215,2.65625
148,4.70215,2.5683599999999998
149,4.70215,2.51465
150,4.70215,2.5293
151,4.70215,2.6074200000000003
152,4.69727,2.64648
153,4.69727,2.62695
154,4.70215,2.6074200000000003
155,4.70215,2.62207
156,4.70215,2.6171900000000003
157,4.70215,2.51465
158,4.70215,2.50488
159,4.70215,2.58301
160,4.70215,2.6171900000000003
161,4.69727,2.63672
162,4.70215,2.6171900000000003
163,4.7070300000000005,2.59766
164,4.70215,2.63672
165,4.70215,2.5683599999999998
166,4.70215,2.50977
167,4.70215,2.53418
168,4.70215,2.59766
169,4.70215,2.63184
170,4.70215,2.6123
171,4.70215,2.58301
172,4.70215,2.6025400000000003
173,4.70215,2.63184
174,4.70215,2.5634799999999998
175,4.70215,2.5293
